Date	Close
2/10/2000	18604
2/11/2000	18083
2/14/2000	17819
2/15/2000	17921
2/16/2000	18112
2/17/2000	17979
2/18/2000	17625
2/21/2000	17700
2/22/2000	17489
2/23/2000	17833
2/24/2000	17776
2/25/2000	17787
2/28/2000	17543
2/29/2000	17660
3/1/2000	17953
3/2/2000	18016
3/3/2000	18632
3/8/2000	18283
3/9/2000	18650
3/10/2000	18280
3/13/2000	17595
3/14/2000	17222
3/15/2000	17382
3/16/2000	17642
3/17/2000	17511
3/20/2000	17526
3/21/2000	18343
3/22/2000	18314
3/23/2000	18331
3/24/2000	18675
3/27/2000	18951
3/28/2000	18338
3/29/2000	18053
3/30/2000	17647
3/31/2000	17820
4/3/2000	17245
4/4/2000	16758
4/5/2000	16714
4/6/2000	17146
4/7/2000	17514
4/10/2000	16783
4/11/2000	16539
4/12/2000	16323
4/13/2000	15501
4/14/2000	14794
4/17/2000	14816
4/18/2000	15408
4/19/2000	14926
4/20/2000	15203
4/24/2000	14794
4/25/2000	15401
4/26/2000	15446
4/27/2000	15440
4/28/2000	15538
5/2/2000	15524
5/3/2000	15109
5/4/2000	14970
5/5/2000	15218
5/8/2000	14891
5/9/2000	14582
5/10/2000	14434
5/11/2000	14499
5/12/2000	14459
5/15/2000	15056
5/16/2000	15360
5/17/2000	14871
5/18/2000	14627
5/19/2000	14327
5/22/2000	13891
5/23/2000	13587
5/24/2000	14166
5/25/2000	14186
5/26/2000	14542
5/29/2000	14773
5/30/2000	15249
5/31/2000	14957
6/1/2000	15450
6/2/2000	16222
6/5/2000	16023
6/6/2000	15947
6/7/2000	16272
6/8/2000	16399
6/9/2000	16342
6/12/2000	16097
6/13/2000	16354
6/14/2000	16366
6/15/2000	16561
6/16/2000	16425
6/19/2000	16850
6/20/2000	16844
6/21/2000	17254
6/23/2000	16977
6/26/2000	16745
6/27/2000	16512
6/28/2000	16842
6/29/2000	16407
6/30/2000	16728
7/3/2000	17089
7/4/2000	17279
7/5/2000	17135
7/6/2000	17348
7/7/2000	17599
7/10/2000	17472
7/11/2000	16881
7/12/2000	17053
7/13/2000	16444
7/14/2000	16881
7/17/2000	17388
7/18/2000	17369
7/19/2000	16928
7/20/2000	17204
7/21/2000	17318
7/24/2000	17386
7/25/2000	17049
7/26/2000	17121
7/27/2000	16949
7/28/2000	16486
7/31/2000	16455
8/1/2000	16290
8/2/2000	16314
8/3/2000	16721
8/4/2000	16761
8/7/2000	16996
8/8/2000	16885
8/9/2000	16534
8/10/2000	16835
8/11/2000	17395
8/14/2000	17811
8/15/2000	17744
8/16/2000	17331
8/17/2000	17703
8/18/2000	17314
8/21/2000	17083
8/22/2000	17224
8/23/2000	17450
8/24/2000	17311
8/25/2000	17643
8/28/2000	17460
8/29/2000	17355
8/30/2000	17414
8/31/2000	17347
9/1/2000	17577
9/4/2000	17613
9/5/2000	17425
9/6/2000	17590
9/8/2000	17433
9/11/2000	17288
9/12/2000	16883
9/13/2000	16999
9/14/2000	16769
9/15/2000	16563
9/18/2000	15913
9/19/2000	16188
9/20/2000	16078
9/21/2000	16146
9/22/2000	16353
9/25/2000	16319
9/26/2000	16255
9/27/2000	15848
9/28/2000	16014
9/29/2000	15928
10/2/2000	15559
10/3/2000	15633
10/4/2000	15876
10/5/2000	16362
10/6/2000	15946
10/9/2000	15855
10/10/2000	15747
10/11/2000	15526
10/13/2000	15385
10/16/2000	15242
10/17/2000	14870
10/18/2000	14421
10/19/2000	14845
10/20/2000	14529
10/23/2000	13990
10/24/2000	13799
10/25/2000	13665
10/26/2000	14223
10/27/2000	14692
10/30/2000	14891
10/31/2000	14867
11/1/2000	14791
11/3/2000	14534
11/6/2000	14801
11/7/2000	14969
11/8/2000	14656
11/9/2000	14524
11/10/2000	14626
11/13/2000	14372
11/14/2000	14540
11/16/2000	14490
11/17/2000	14323
11/20/2000	14500
11/21/2000	14784
11/22/2000	14577
11/23/2000	14314
11/24/2000	14336
11/27/2000	14008
11/28/2000	13914
11/29/2000	13788
11/30/2000	13287
12/1/2000	13437
12/4/2000	13510
12/5/2000	14182
12/6/2000	13945
12/7/2000	14460
12/8/2000	14983
12/11/2000	15188
12/12/2000	14906
12/13/2000	15291
12/14/2000	15259
12/15/2000	14988
12/18/2000	15083
12/19/2000	15336
12/20/2000	14622
12/21/2000	14505
12/22/2000	14652
12/26/2000	14795
12/27/2000	15186
12/28/2000	15259
1/2/2001	15425
1/3/2001	16599
1/4/2001	16675
1/5/2001	16410
1/8/2001	16562
1/9/2001	16976
1/10/2001	16919
1/11/2001	17024
1/12/2001	16850
1/15/2001	16963
1/16/2001	16721
1/17/2001	17191
1/18/2001	17521
1/19/2001	17530
1/22/2001	17392
1/23/2001	17832
1/24/2001	17772
1/26/2001	17889
1/29/2001	17883
1/30/2001	17723
1/31/2001	17673
2/1/2001	17039
2/2/2001	16915
2/5/2001	16731
2/6/2001	17007
2/7/2001	16812
2/8/2001	17243
2/9/2001	17138
2/12/2001	16917
2/13/2001	17096
2/14/2001	17120
2/15/2001	16937
2/16/2001	16259
2/19/2001	16061
2/20/2001	15911
2/21/2001	15594
2/22/2001	15910
2/23/2001	16158
2/28/2001	15891
3/1/2001	16417
3/2/2001	16581
3/5/2001	16537
3/6/2001	16324
3/7/2001	16395
3/8/2001	16227
3/9/2001	16123
3/12/2001	15527
3/13/2001	15584
3/14/2001	15245
3/15/2001	15061
3/16/2001	15237
3/19/2001	14836
3/20/2001	14903
3/21/2001	14853
3/22/2001	14067
3/23/2001	14435
3/26/2001	14712
3/27/2001	14835
3/28/2001	14632
3/29/2001	14282
3/30/2001	14438
4/2/2001	13981
4/3/2001	13737
4/4/2001	13855
4/5/2001	14443
4/6/2001	14485
4/9/2001	14719
4/10/2001	15048
4/11/2001	14819
4/12/2001	14969
4/16/2001	14445
4/17/2001	14337
4/18/2001	14955
4/19/2001	14431
4/20/2001	13696
4/23/2001	13893
4/24/2001	14068
4/25/2001	14163
4/26/2001	14757
4/27/2001	14928
4/30/2001	14918
5/2/2001	14897
5/3/2001	15142
5/4/2001	15093
5/7/2001	14875
5/8/2001	14747
5/9/2001	14779
5/10/2001	14993
5/11/2001	14493
5/14/2001	14237
5/15/2001	14226
5/16/2001	14714
5/17/2001	14794
5/18/2001	14884
5/21/2001	15128
5/22/2001	14829
5/23/2001	14692
5/24/2001	14523
5/25/2001	14310
5/28/2001	14302
5/29/2001	14454
5/30/2001	14489
5/31/2001	14650
6/1/2001	14792
6/4/2001	15104
6/5/2001	15395
6/6/2001	15329
6/7/2001	15464
6/8/2001	15366
6/11/2001	15224
6/12/2001	15173
6/13/2001	15403
6/15/2001	14985
6/18/2001	14355
6/19/2001	14401
6/20/2001	14571
6/21/2001	14823
6/22/2001	14682
6/25/2001	14540
6/26/2001	14460
6/27/2001	14308
6/28/2001	14391
6/29/2001	14560
7/2/2001	14555
7/3/2001	14353
7/4/2001	14056
7/5/2001	14048
7/6/2001	13907
7/10/2001	13570
7/11/2001	13812
7/12/2001	13916
7/13/2001	14078
7/16/2001	13811
7/17/2001	14169
7/18/2001	13791
7/19/2001	13762
7/20/2001	14092
7/23/2001	14068
7/24/2001	13738
7/25/2001	13956
7/26/2001	13810
7/27/2001	13910
7/30/2001	13704
7/31/2001	13754
8/1/2001	13743
8/2/2001	13823
8/3/2001	13838
8/6/2001	14047
8/7/2001	14036
8/8/2001	13919
8/9/2001	13834
8/10/2001	13915
8/13/2001	13771
8/14/2001	13829
8/15/2001	13659
8/16/2001	13509
8/17/2001	13044
8/20/2001	13115
8/21/2001	12892
8/22/2001	12952
8/23/2001	12751
8/24/2001	13001
8/27/2001	12996
8/28/2001	13018
8/29/2001	13077
8/30/2001	12892
8/31/2001	12841
9/3/2001	12800
9/4/2001	12767
9/5/2001	12591
9/6/2001	12255
9/10/2001	11922
9/12/2001	11113
9/13/2001	10306
9/14/2001	10034
9/17/2001	10550
9/18/2001	10554
9/19/2001	10745
9/20/2001	10543
9/21/2001	10419
9/24/2001	10533
9/25/2001	10229
9/26/2001	10006
9/27/2001	10405
9/28/2001	10636
10/1/2001	10501
10/2/2001	10351
10/3/2001	10233
10/4/2001	10062
10/5/2001	10197
10/8/2001	10095
10/9/2001	10284
10/10/2001	10462
10/11/2001	10785
10/15/2001	11329
10/16/2001	11258
10/17/2001	11271
10/18/2001	10995
10/19/2001	11332
10/22/2001	11700
10/23/2001	11613
10/24/2001	11468
10/25/2001	11724
10/26/2001	11781
10/29/2001	11377
10/30/2001	11024
10/31/2001	11365
11/1/2001	11388
11/5/2001	12165
11/6/2001	12416
11/7/2001	12616
11/8/2001	12554
11/9/2001	12731
11/12/2001	12567
11/13/2001	12918
11/14/2001	12826
11/16/2001	12883
11/19/2001	12987
11/20/2001	12638
11/21/2001	12794
11/22/2001	13019
11/23/2001	13424
11/26/2001	13760
11/27/2001	13603
11/28/2001	13019
11/29/2001	12736
11/30/2001	12932
12/3/2001	13336
12/4/2001	13147
12/5/2001	13382
12/6/2001	13539
12/7/2001	13299
12/10/2001	13446
12/11/2001	13348
12/12/2001	13563
12/13/2001	13148
12/14/2001	12959
12/17/2001	12912
12/18/2001	13397
12/19/2001	13290
12/20/2001	12918
12/21/2001	13369
12/26/2001	13358
12/27/2001	13756
12/28/2001	13578
1/2/2002	13872
1/3/2002	14265
1/4/2002	14332
1/7/2002	14379
1/8/2002	14168
1/9/2002	14021
1/10/2002	13570
1/11/2002	13587
1/14/2002	13122
1/15/2002	13011
1/16/2002	13084
1/17/2002	13337
1/18/2002	13373
1/21/2002	13155
1/22/2002	13004
1/23/2002	13232
1/24/2002	13162
1/28/2002	13002
1/29/2002	12501
1/30/2002	12532
1/31/2002	12721
2/1/2002	12659
2/4/2002	12513
2/5/2002	12748
2/6/2002	12751
2/7/2002	12684
2/8/2002	12598
2/13/2002	12961
2/14/2002	13245
2/15/2002	13300
2/18/2002	13122
2/19/2002	12992
2/20/2002	13303
2/21/2002	13530
2/22/2002	13563
2/25/2002	13978
2/26/2002	13964
2/27/2002	14212
2/28/2002	14033
3/1/2002	14343
3/4/2002	14471
3/5/2002	14011
3/6/2002	13839
3/7/2002	13726
3/8/2002	13962
3/11/2002	13696
3/12/2002	14181
3/13/2002	14244
3/14/2002	14117
3/15/2002	14365
3/18/2002	14245
3/19/2002	14118
3/20/2002	14090
3/21/2002	13717
3/22/2002	13312
3/25/2002	13278
3/26/2002	13570
3/27/2002	13425
3/28/2002	13255
4/1/2002	13467
4/2/2002	13245
4/3/2002	13085
4/4/2002	13360
4/5/2002	13276
4/8/2002	13160
4/9/2002	13195
4/10/2002	13416
4/11/2002	13411
4/12/2002	13751
4/15/2002	13472
4/16/2002	13623
4/17/2002	13732
4/18/2002	13573
4/19/2002	13478
4/22/2002	13224
4/23/2002	13188
4/24/2002	13381
4/25/2002	13273
4/26/2002	13076
4/29/2002	13090
4/30/2002	13085
5/2/2002	12538
5/3/2002	12610
5/6/2002	12430
5/7/2002	12342
5/8/2002	12617
5/9/2002	12102
5/10/2002	12130
5/13/2002	12002
5/14/2002	12204
5/15/2002	12350
5/16/2002	12660
5/17/2002	12699
5/20/2002	12668
5/21/2002	12701
5/22/2002	12368
5/23/2002	12556
5/24/2002	12574
5/27/2002	12698
5/28/2002	12728
5/29/2002	12985
5/31/2002	12861
6/3/2002	12659
6/4/2002	12600
6/5/2002	12590
6/6/2002	12113
6/7/2002	12283
6/10/2002	12600
6/11/2002	12210
6/12/2002	12133
6/13/2002	11962
6/14/2002	11699
6/17/2002	11937
6/18/2002	11821
6/19/2002	11493
6/20/2002	10909
6/21/2002	10398
6/24/2002	10759
6/25/2002	10706
6/26/2002	10691
6/27/2002	11013
6/28/2002	11139
7/1/2002	10892
7/2/2002	10846
7/3/2002	10636
7/4/2002	10655
7/5/2002	10524
7/8/2002	10687
7/10/2002	10556
7/11/2002	10806
7/12/2002	10967
7/15/2002	10633
7/16/2002	10578
7/17/2002	10755
7/18/2002	10813
7/19/2002	10583
7/22/2002	9892
7/23/2002	9746
7/24/2002	9937
7/25/2002	9666
7/26/2002	9217
7/29/2002	9240
7/30/2002	9342
7/31/2002	9763
8/1/2002	9760
8/2/2002	9852
8/5/2002	9470
8/6/2002	9755
8/7/2002	9870
8/8/2002	10316
8/9/2002	9986
8/12/2002	9724
8/13/2002	9444
8/14/2002	9343
8/15/2002	9183
8/16/2002	9526
8/19/2002	9417
8/20/2002	9263
8/21/2002	9438
8/22/2002	9703
8/23/2002	9676
8/26/2002	10098
8/27/2002	10372
8/28/2002	10380
8/29/2002	10455
8/30/2002	10382
9/2/2002	10378
9/3/2002	10136
9/4/2002	9997
9/5/2002	9723
9/6/2002	9717
9/9/2002	9954
9/10/2002	9960
9/11/2002	10182
9/12/2002	10173
9/13/2002	10181
9/16/2002	9831
9/17/2002	9650
9/18/2002	9505
9/19/2002	9372
9/20/2002	9585
9/23/2002	9264
9/24/2002	9148
9/25/2002	9228
9/26/2002	9199
9/27/2002	8716
9/30/2002	8623
10/1/2002	8998
10/2/2002	8820
10/3/2002	9140
10/4/2002	9260
10/7/2002	8863
10/8/2002	8847
10/9/2002	8715
10/10/2002	8866
10/11/2002	8855
10/14/2002	8451
10/15/2002	8507
10/16/2002	8371
10/17/2002	8902
10/18/2002	9022
10/21/2002	9128
10/22/2002	9331
10/23/2002	9840
10/24/2002	9799
10/25/2002	10015
10/28/2002	9574
10/29/2002	9601
10/30/2002	10069
10/31/2002	10168
11/1/2002	10140
11/4/2002	9913
11/5/2002	9861
11/6/2002	9703
11/7/2002	9799
11/8/2002	9860
11/11/2002	9886
11/12/2002	9721
11/13/2002	9764
11/14/2002	9884
11/18/2002	9971
11/19/2002	9971
11/20/2002	10088
11/21/2002	10289
11/22/2002	10404
11/25/2002	10246
11/26/2002	10132
11/27/2002	10226
11/28/2002	10239
11/29/2002	10509
12/2/2002	10674
12/3/2002	10663
12/4/2002	10640
12/5/2002	10413
12/6/2002	10569
12/9/2002	10339
12/10/2002	10331
12/11/2002	10614
12/12/2002	10587
12/13/2002	10564
12/16/2002	10771
12/17/2002	10833
12/18/2002	10985
12/19/2002	11208
12/20/2002	11490
12/23/2002	11470
12/26/2002	11318
12/27/2002	11234
12/30/2002	11268
1/2/2003	11603
1/3/2003	11600
1/6/2003	12020
1/7/2003	11876
1/8/2003	11786
1/9/2003	11912
1/10/2003	12243
1/13/2003	12110
1/14/2003	12175
1/15/2003	11971
1/16/2003	11952
1/17/2003	11676
1/20/2003	11648
1/21/2003	11435
1/22/2003	11142
1/23/2003	11162
1/24/2003	10784
1/27/2003	10530
1/28/2003	10517
1/29/2003	10863
1/30/2003	10751
1/31/2003	10941
2/3/2003	10910
2/4/2003	10577
2/5/2003	10592
2/6/2003	10566
2/7/2003	10381
2/10/2003	10480
2/11/2003	10509
2/12/2003	10510
2/13/2003	10108
2/14/2003	10081
2/17/2003	10189
2/18/2003	10450
2/19/2003	10252
2/20/2003	10217
2/21/2003	10331
2/24/2003	10254
2/25/2003	10192
2/26/2003	9995
2/27/2003	10126
2/28/2003	10281
3/5/2003	10306
3/6/2003	10615
3/7/2003	10724
3/10/2003	10309
3/11/2003	10340
3/12/2003	10577
3/13/2003	10783
3/14/2003	10817
3/17/2003	10875
3/18/2003	11151
3/19/2003	11006
3/20/2003	11159
3/21/2003	11377
3/24/2003	11053
3/25/2003	11232
3/26/2003	11206
3/27/2003	11233
3/28/2003	11396
3/31/2003	11274
4/1/2003	11592
4/2/2003	11872
4/3/2003	12006
4/4/2003	12066
4/7/2003	12136
4/8/2003	11779
4/9/2003	11759
4/10/2003	11591
4/11/2003	11719
4/14/2003	11874
4/15/2003	12106
4/16/2003	12043
4/17/2003	12395
4/22/2003	12452
4/23/2003	12394
4/24/2003	12120
4/25/2003	12126
4/28/2003	12462
4/29/2003	12678
4/30/2003	12557
5/2/2003	12810
5/5/2003	12833
5/6/2003	12644
5/7/2003	12956
5/8/2003	12921
5/9/2003	13214
5/12/2003	13320
5/13/2003	13421
5/14/2003	13459
5/15/2003	13130
5/16/2003	13225
5/19/2003	12746
5/20/2003	12745
5/21/2003	13034
5/22/2003	13101
5/23/2003	13143
5/26/2003	12852
5/27/2003	13246
5/28/2003	13294
5/29/2003	13405
5/30/2003	13422
6/2/2003	13229
6/3/2003	13350
6/4/2003	13718
6/5/2003	13780
6/6/2003	13923
6/9/2003	13846
6/10/2003	13894
6/11/2003	13877
6/12/2003	13983
6/13/2003	13734
6/16/2003	13833
6/17/2003	13777
6/18/2003	13511
6/20/2003	13131
6/23/2003	12991
6/24/2003	13108
6/25/2003	13026
6/26/2003	13112
6/27/2003	13024
6/30/2003	12973
7/1/2003	13291
7/2/2003	13310
7/3/2003	13134
7/4/2003	13281
7/7/2003	13402
7/8/2003	13619
7/10/2003	13501
7/11/2003	13321
7/14/2003	13588
7/15/2003	13614
7/16/2003	13487
7/17/2003	13622
7/18/2003	13794
7/21/2003	13676
7/22/2003	13835
7/23/2003	13799
7/24/2003	13761
7/25/2003	13750
7/28/2003	13643
7/29/2003	13623
7/30/2003	13475
7/31/2003	13572
8/1/2003	13130
8/4/2003	12939
8/5/2003	13059
8/6/2003	12888
8/7/2003	13328
8/8/2003	13500
8/11/2003	13560
8/12/2003	13602
8/13/2003	13682
8/14/2003	13812
8/15/2003	13890
8/18/2003	14146
8/19/2003	14158
8/20/2003	14467
8/21/2003	14670
8/22/2003	14613
8/25/2003	14473
8/26/2003	14878
8/27/2003	15143
8/28/2003	15065
8/29/2003	15174
9/1/2003	15352
9/2/2003	15454
9/3/2003	15634
9/4/2003	15705
9/5/2003	15900
9/8/2003	16050
9/9/2003	15718
9/10/2003	15983
9/11/2003	16292
9/12/2003	16421
9/15/2003	16342
9/16/2003	16270
9/17/2003	16492
9/18/2003	16889
9/19/2003	16851
9/22/2003	16486
9/23/2003	16444
9/24/2003	16058
9/25/2003	15806
9/26/2003	15811
9/29/2003	16109
9/30/2003	16011
10/1/2003	16579
10/2/2003	16894
10/3/2003	17089
10/6/2003	17273
10/7/2003	17470
10/8/2003	17805
10/9/2003	17708
10/10/2003	17676
10/13/2003	18062
10/14/2003	18178
10/15/2003	17942
10/16/2003	17955
10/17/2003	17791
10/20/2003	18370
10/21/2003	18449
10/22/2003	18235
10/23/2003	17690
10/24/2003	17814
10/27/2003	17750
10/28/2003	18228
10/29/2003	17945
10/30/2003	18094
10/31/2003	17982
11/3/2003	18517
11/4/2003	18541
11/5/2003	18307
11/6/2003	18613
11/7/2003	18672
11/10/2003	18572
11/11/2003	18409
11/12/2003	18794
11/13/2003	18755
11/14/2003	18986
11/17/2003	18669
11/18/2003	18813
11/19/2003	18807
11/20/2003	19199
11/21/2003	19248
11/24/2003	19691
11/25/2003	19810
11/26/2003	19695
11/27/2003	19961
11/28/2003	20184
12/1/2003	20521
12/2/2003	20458
12/3/2003	20540
12/4/2003	20414
12/5/2003	20880
12/8/2003	20889
12/9/2003	21260
12/10/2003	20973
12/11/2003	21296
12/12/2003	20974
12/15/2003	20710
12/16/2003	20760
12/17/2003	21199
12/18/2003	21489
12/19/2003	21386
12/22/2003	21630
12/23/2003	21688
12/26/2003	21807
12/29/2003	22045
12/30/2003	22236
1/2/2004	22445
1/5/2004	23532
1/6/2004	23576
1/7/2004	23320
1/8/2004	23717
1/9/2004	23917
1/12/2004	24237
1/13/2004	23940
1/14/2004	23399
1/15/2004	22962
1/16/2004	23155
1/19/2004	23385
1/20/2004	23679
1/21/2004	23302
1/22/2004	22969
1/23/2004	23471
1/26/2004	24350
1/27/2004	24226
1/28/2004	23852
1/29/2004	22386
1/30/2004	21851
2/2/2004	21787
2/3/2004	22281
2/4/2004	21685
2/5/2004	21092
2/6/2004	21969
2/9/2004	21962
2/10/2004	22171
2/11/2004	23197
2/12/2004	23063
2/13/2004	22530
2/16/2004	22189
2/17/2004	22426
2/18/2004	22000
2/19/2004	20951
2/20/2004	21337
2/25/2004	21609
2/26/2004	21450
2/27/2004	21755
3/1/2004	22499
3/2/2004	22442
3/3/2004	22550
3/4/2004	22393
3/5/2004	22873
3/8/2004	22993
3/9/2004	22674
3/10/2004	21670
3/11/2004	20763
3/12/2004	21776
3/15/2004	21234
3/16/2004	21613
3/17/2004	21901
3/18/2004	22370
3/19/2004	22261
3/22/2004	21663
3/23/2004	21205
3/24/2004	20985
3/25/2004	21000
3/26/2004	21541
3/29/2004	21531
3/30/2004	22043
3/31/2004	22142
4/1/2004	22647
4/2/2004	22949
4/5/2004	23146
4/6/2004	23072
4/7/2004	22443
4/8/2004	22725
4/12/2004	22780
4/13/2004	22620
4/14/2004	22312
4/15/2004	21739
4/16/2004	21769
4/19/2004	21627
4/20/2004	21078
4/22/2004	21142
4/23/2004	21590
4/26/2004	21324
4/27/2004	21317
4/28/2004	20474
4/29/2004	19865
4/30/2004	19607
5/3/2004	19709
5/4/2004	19988
5/5/2004	20026
5/6/2004	19190
5/7/2004	18620
5/10/2004	17604
5/11/2004	18537
5/12/2004	18326
5/13/2004	18402
5/14/2004	18611
5/17/2004	18122
5/18/2004	18556
5/19/2004	18688
5/20/2004	18240
5/21/2004	18285
5/24/2004	18669
5/25/2004	18860
5/26/2004	19069
5/27/2004	19734
5/28/2004	19667
5/31/2004	19545
6/1/2004	19546
6/2/2004	19717
6/3/2004	19400
6/4/2004	19819
6/7/2004	20447
6/8/2004	20284
6/9/2004	19865
6/11/2004	19834
6/14/2004	19488
6/15/2004	20047
6/16/2004	20460
6/17/2004	20335
6/18/2004	20333
6/21/2004	20293
6/22/2004	20199
6/23/2004	20836
6/24/2004	20708
6/25/2004	20750
6/28/2004	20351
6/29/2004	20801
6/30/2004	21149
7/1/2004	21349
7/2/2004	21568
7/5/2004	21670
7/6/2004	21188
7/7/2004	21171
7/8/2004	20887
7/12/2004	21532
7/13/2004	21677
7/14/2004	21673
7/15/2004	22065
7/16/2004	22447
7/19/2004	22102
7/20/2004	22361
7/21/2004	21810
7/22/2004	21730
7/23/2004	21591
7/26/2004	21318
7/27/2004	21737
7/28/2004	22168
7/29/2004	22228
7/30/2004	22337
8/2/2004	22448
8/3/2004	22373
8/4/2004	22178
8/5/2004	21330
8/6/2004	21653
8/9/2004	21261
8/10/2004	21737
8/11/2004	21570
8/12/2004	21570
8/13/2004	21401
8/16/2004	21764
8/17/2004	22061
8/18/2004	22779
8/19/2004	22935
8/20/2004	23196
8/23/2004	22852
8/24/2004	22870
8/25/2004	23058
8/26/2004	22582
8/27/2004	22597
8/30/2004	22869
8/31/2004	22803
9/1/2004	22513
9/2/2004	22688
9/3/2004	22415
9/6/2004	22502
9/8/2004	22534
9/9/2004	22286
9/10/2004	21968
9/13/2004	21809
9/14/2004	22309
9/15/2004	22344
9/16/2004	22876
9/17/2004	23074
9/20/2004	23078
9/21/2004	23106
9/22/2004	22749
9/23/2004	22944
9/24/2004	22972
9/27/2004	22834
9/28/2004	23231
9/29/2004	23208
9/30/2004	23245
10/1/2004	23777
10/4/2004	24150
10/5/2004	24205
10/6/2004	24027
10/7/2004	24104
10/8/2004	23927
10/11/2004	23954
10/13/2004	23289
10/14/2004	22959
10/15/2004	23368
10/18/2004	23411
10/19/2004	22893
10/20/2004	22873
10/21/2004	23059
10/22/2004	22735
10/25/2004	22603
10/26/2004	22849
10/27/2004	23171
10/28/2004	22929
10/29/2004	23052
11/1/2004	23273
11/3/2004	23660
11/4/2004	23880
11/5/2004	23542
11/8/2004	23212
11/9/2004	23216
11/10/2004	23455
11/11/2004	23521
11/12/2004	24035
11/16/2004	23772
11/17/2004	24170
11/18/2004	24143
11/19/2004	24034
11/22/2004	24445
11/23/2004	24340
11/24/2004	24368
11/25/2004	24867
11/26/2004	24998
11/29/2004	24855
11/30/2004	25128
12/1/2004	25235
12/2/2004	25200
12/3/2004	25468
12/6/2004	25633
12/7/2004	24989
12/8/2004	24968
12/9/2004	24526
12/10/2004	24933
12/13/2004	25225
12/14/2004	25563
12/15/2004	25576
12/16/2004	25831
12/17/2004	25659
12/20/2004	25537
12/21/2004	25890
12/22/2004	25723
12/23/2004	25878
12/27/2004	25937
12/28/2004	26117
12/29/2004	26161
12/30/2004	26196
1/3/2005	25722
1/4/2005	24848
1/5/2005	24692
1/6/2005	24367
1/7/2005	24747
1/10/2005	24292
1/11/2005	24370
1/12/2005	24510
1/13/2005	24806
1/14/2005	24924
1/17/2005	24515
1/18/2005	24089
1/19/2005	24271
1/20/2005	23610
1/21/2005	23818
1/24/2005	24198
1/26/2005	24530
1/27/2005	24030
1/28/2005	23968
1/31/2005	24351
2/1/2005	24149
2/2/2005	24605
2/3/2005	24874
2/4/2005	25732
2/9/2005	26314
2/10/2005	26416
2/11/2005	26671
2/14/2005	26532
2/15/2005	26610
2/16/2005	26384
2/17/2005	27091
2/18/2005	26756
2/21/2005	26853
2/22/2005	26740
2/23/2005	27198
2/24/2005	28436
2/25/2005	28425
2/28/2005	28139
3/1/2005	27730
3/2/2005	28200
3/3/2005	28668
3/4/2005	29197
3/7/2005	29455
3/8/2005	29021
3/9/2005	28514
3/10/2005	28567
3/11/2005	28075
3/14/2005	28099
3/15/2005	27588
3/16/2005	27827
3/17/2005	28086
3/18/2005	27593
3/21/2005	27411
3/22/2005	26618
3/23/2005	26248
3/24/2005	26702
3/28/2005	26257
3/29/2005	25842
3/30/2005	26470
3/31/2005	26611
4/1/2005	26774
4/4/2005	26407
4/5/2005	26038
4/6/2005	25695
4/7/2005	26308
4/8/2005	25885
4/11/2005	25900
4/12/2005	26206
4/13/2005	26066
4/14/2005	24984
4/15/2005	24656
4/18/2005	24877
4/19/2005	25566
4/20/2005	25062
4/22/2005	24767
4/25/2005	25232
4/26/2005	25305
4/27/2005	25242
4/28/2005	24440
4/29/2005	24844
5/2/2005	24705
5/3/2005	24716
5/4/2005	25474
5/5/2005	25436
5/6/2005	25589
5/9/2005	25465
5/10/2005	24763
5/11/2005	24699
5/12/2005	24117
5/13/2005	23887
5/16/2005	24379
5/17/2005	24413
5/18/2005	24898
5/19/2005	24829
5/20/2005	24522
5/23/2005	24215
5/24/2005	24545
5/25/2005	24478
5/27/2005	25255
5/30/2005	25424
5/31/2005	25207
6/1/2005	25949
6/2/2005	26640
6/3/2005	26366
6/6/2005	25556
6/7/2005	25026
6/8/2005	24702
6/9/2005	24484
6/10/2005	24951
6/13/2005	24902
6/14/2005	25744
6/15/2005	25481
6/16/2005	25751
6/17/2005	26093
6/20/2005	26046
6/21/2005	25722
6/22/2005	25678
6/23/2005	24816
6/24/2005	24917
6/27/2005	25226
6/28/2005	25261
6/29/2005	25126
6/30/2005	25051
7/1/2005	25311
7/4/2005	25045
7/5/2005	24675
7/6/2005	24517
7/7/2005	24450
7/8/2005	24423
7/11/2005	25016
7/12/2005	25536
7/13/2005	25856
7/14/2005	25920
7/15/2005	25222
7/18/2005	25321
7/19/2005	25271
7/20/2005	25705
7/21/2005	25842
7/22/2005	25391
7/25/2005	24531
7/26/2005	24868
7/27/2005	25338
7/28/2005	26068
7/29/2005	26042
8/1/2005	26298
8/2/2005	26789
8/3/2005	26714
8/4/2005	26470
8/5/2005	26518
8/8/2005	26711
8/9/2005	27291
8/10/2005	27117
8/11/2005	26633
8/12/2005	26951
8/15/2005	27375
8/16/2005	27080
8/17/2005	27416
8/18/2005	26900
8/19/2005	26644
8/22/2005	27261
8/23/2005	26769
8/24/2005	26712
8/25/2005	27402
8/26/2005	27095
8/29/2005	27385
8/30/2005	27604
8/31/2005	28045
9/1/2005	27962
9/2/2005	28319
9/5/2005	28522
9/6/2005	28855
9/8/2005	28828
9/9/2005	29308
9/12/2005	29086
9/13/2005	28873
9/14/2005	29050
9/15/2005	29366
9/16/2005	29816
9/19/2005	30076
9/20/2005	30059
9/21/2005	30837
9/22/2005	30678
9/23/2005	31294
9/26/2005	31141
9/27/2005	30875
