date,d,t,cp,cpj,f1,f2,f3,f4,f5,f6,z1,z2,z3,z4,z5,z6,fz1,fz2,fz3,fz4,fz5,fz6,X1,X2,X3,X4,X5,X6
4/29/2008,3297,3243,63826.0,64843.000000000015,0.010338192101840837,0.029925937710216788,0.0024782555180469235,0.001022982020892238,0.8613004719454662,0.9380305279585859,0.27344730355338015,0.18848666722303573,0.34591536451188976,0.1701786325292105,0.6712862062572198,0.9213857679640988,0.6077453025994144,0.5747524168906498,0.6352968392768871,0.5675651723152592,0.7489808899004462,0.821575471743166,0.8,0.6,0.8,0.6,0.8,1.0
4/30/2008,3298,3244,67868.0,65427.000000000015,0.015395359664779784,0.03809071148792498,0.003981021977422783,0.0010703491369987717,1.0,1.0,0.4582063672580747,0.29609310445761927,0.6244977161291548,0.18777662694909378,0.9901804175341706,1.086115278331633,0.6765979070889225,0.6164205100695306,0.7338496151216584,0.5744741205886836,0.8389570288559127,0.8612860031606444,0.8,0.8,0.8,0.6,1.0,1.0
5/2/2008,3299,3245,69366.0,66385.00000000001,0.0248900773164058,0.051879118625281606,0.0052424924342360235,0.0013419798000466887,1.0,1.0,0.805087328116606,0.47781539188238153,0.8583486942117335,0.28869378816776214,0.9901804175341706,1.086115278331633,0.7896153561327459,0.6836091974837982,0.8046500256250526,0.6135921416377141,0.8389570288559127,0.8612860031606444,0.8,0.8,1.0,0.8,1.0,1.0
5/5/2008,3300,3246,70175.0,67382.6,0.03363621274842554,0.06599868769202843,0.006438813823086198,0.0015830554942171116,1.0,1.0,1.1246195115658197,0.6639021793336728,1.0801223595185385,0.37825906191672487,0.9901804175341706,1.086115278331633,0.8696248489955343,0.7466235393323948,0.8599561518860415,0.6473809230459378,0.8389570288559127,0.8612860031606444,1.0,0.8,1.0,0.8,1.0,1.0
5/6/2008,3301,3247,70195.0,68286.00000000001,0.04014440103274297,0.07841245860605572,0.007066129609727634,0.0017415386099066676,1.0,1.0,1.3623903109034543,0.8275076504799571,1.196413953570876,0.4371392559162456,0.9901804175341706,1.086115278331633,0.9134626300597888,0.7960253061850903,0.8842324706070168,0.6689948202525512,0.8389570288559127,0.8612860031606444,1.0,0.8,1.0,0.8,1.0,1.0
5/7/2008,3302,3248,69018.0,69324.40000000001,0.04799139165693478,0.09278360916013617,0.007605121057722597,0.0018556919066285982,1.0,1.0,1.6490730483412956,1.0169101192058552,1.296332010796078,0.4795498826093644,0.9901804175341706,1.086115278331633,0.9504336648087268,0.8454019054854415,0.9025694376469158,0.6842262548260227,0.8389570288559127,0.8612860031606444,1.0,1.0,1.0,0.8,1.0,1.0
5/8/2008,3303,3249,69722.0,69695.20000000001,0.04585355781267508,0.09662135541035077,0.007403803912877649,0.001830438239576182,1.0,1.0,1.5709692136342477,1.0674891324448348,1.259011904746418,0.4701675530862734,0.9901804175341706,1.086115278331633,0.9419050999899826,0.8571244907682571,0.8959869840270301,0.6808823430662048,0.8389570288559127,0.8612860031606444,1.0,1.0,1.0,0.8,1.0,1.0
5/9/2008,3304,3250,69646.0,69751.20000000001,0.039102040597429166,0.09568028841139253,0.007306172881745621,0.0016630770954306762,1.0,1.0,1.3243086108856925,1.0550864781014389,1.2409130963295234,0.4079889633204582,0.9901804175341706,1.086115278331633,0.9072997140511515,0.8543071121537167,0.8926810728923573,0.6583591111755048,0.8389570288559127,0.8612860031606444,1.0,1.0,1.0,0.8,1.0,1.0
5/12/2008,3305,3251,70416.0,69799.40000000001,0.03245272346507244,0.09472350653806516,0.00713578945518023,0.0015656255804257224,1.0,1.0,1.081381796149923,1.042476711878585,1.2093274727929775,0.3717834402016506,0.9901804175341706,1.086115278331633,0.8602363421069898,0.8514046415033503,0.8867314698774532,0.6449729529309073,0.8389570288559127,0.8612860031606444,1.0,1.0,1.0,0.8,1.0,1.0
5/13/2008,3306,3252,70503.0,69861.00000000001,0.02622853338676534,0.09407925856503363,0.00695299282217321,0.0014718982060244468,1.0,1.0,0.8539866155718512,1.0339859403078158,1.1754406931319754,0.3369615226503635,0.9901804175341706,1.086115278331633,0.803443797276039,0.849428631950471,0.8800907743772959,0.6319270469822142,0.8389570288559127,0.8612860031606444,1.0,1.0,1.0,0.8,1.0,1.0
5/14/2008,3307,3253,70027.0,70062.80000000002,0.02136143233291854,0.09548343631445988,0.0076676653620362245,0.0016031022920333093,1.0,1.0,0.6761714606509655,1.052492094792141,1.3079264533438528,0.3857069174144615,0.9901804175341706,1.086115278331633,0.7505341049588243,0.8537130822332339,0.90455087196747,0.6501431304077809,0.8389570288559127,0.8612860031606444,0.8,1.0,1.0,0.8,1.0,1.0
5/15/2008,3308,3254,71492.0,70416.80000000002,0.01910894396296059,0.09910253466248098,0.007274030262928166,0.0017431969225869537,1.0,1.0,0.5938788260764268,1.1001894701064918,1.2349545082325926,0.43775535796536463,0.9901804175341706,1.086115278331633,0.7237034190281515,0.864375211227489,0.8915762823510377,0.6692181823019386,0.8389570288559127,0.8612860031606444,0.8,1.0,1.0,0.8,1.0,1.0
5/16/2008,3309,3255,72767.0,71041.00000000001,0.021261021097139565,0.1065985868885122,0.006738407941132785,0.002030357211757483,1.0,1.0,0.672503026556768,1.1989825898338096,1.1356610185133518,0.5444421394673102,0.9901804175341706,1.086115278331633,0.7493682429960181,0.8847326422929154,0.8719507695452674,0.7069313727548352,0.8389570288559127,0.8612860031606444,0.8,1.0,1.0,0.8,1.0,1.0
5/19/2008,3310,3256,73439.0,71645.6,0.02367908711651201,0.11349036402569634,0.0061283424120395225,0.0022685574780774154,1.0,1.0,0.7608448914752716,1.2898117547485668,1.0225672715275305,0.6329391243393673,0.9901804175341706,1.086115278331633,0.7766251412254843,0.9014419871835634,0.8467437546802498,0.7366133013805034,0.8389570288559127,0.8612860031606444,0.8,1.0,1.0,0.8,1.0,1.0
5/20/2008,3311,3257,73517.0,72248.40000000001,0.026480516044850466,0.11993451314988834,0.005661514475125529,0.00261118258540205,1.0,1.0,0.8631925751130795,1.374741471987751,0.9360268622345588,0.7602323864676719,0.9901804175341706,1.086115278331633,0.8059842023408275,0.9153941955125506,0.8253703213461046,0.7764421553315435,0.8389570288559127,0.8612860031606444,1.0,1.0,1.0,0.8,1.0,1.0
5/21/2008,3312,3258,72295.0,72702.00000000001,0.027992003658251052,0.12376813977745416,0.0047987783687846175,0.002845518221993748,1.0,1.0,0.9184134142048426,1.4252661912648823,0.7760931268027771,0.8472935707678846,0.9901804175341706,1.086115278331633,0.8207987647253554,0.9229598654347257,0.7811529991855253,0.8015842453382239,0.8389570288559127,0.8612860031606444,1.0,1.0,0.8,1.0,1.0,1.0
5/23/2008,3313,3259,71452.0,72694.00000000001,0.02353883052374406,0.12015782985916079,0.004240244313183039,0.003112643914105151,0.9972888708146943,0.9993743939441334,0.7557207431381424,1.377684641769793,0.6725522674117309,0.9465370296394604,0.9839470624871509,1.0844522695004946,0.7750916776996053,0.9158496624082342,0.7493839112780024,0.8280626276926681,0.8374292289501826,0.8609178405041457,0.8,1.0,0.8,1.0,1.0,1.0
5/26/2008,3314,3260,71629.0,72466.40000000001,0.01644828844720525,0.11318619886539416,0.003823028905601822,0.0031122309573323736,0.9188313925446133,0.9815759016547275,0.4966741723223779,1.2858030546765127,0.5952090124769592,0.9463836065142982,0.8035597460870635,1.037139668254598,0.6902905807272776,0.9007440980553507,0.7241481166480398,0.8280235181096026,0.7891743606431454,0.8501646148198985,0.8,1.0,0.8,1.0,0.8,1.0
5/27/2008,3315,3261,70992.0,71977.00000000001,0.006509442537215415,0.10224817770782146,0.0030544056182211232,0.0031028822555174695,0.7448081661386836,0.9433044511870875,0.1335673854142133,1.1416470107728356,0.4527218804476485,0.9429103445575893,0.4034502409792327,0.9354051030096908,0.553127662142894,0.8731996125710325,0.6746254890590628,0.8271366183768714,0.6566914834351631,0.8252102159723802,0.6,1.0,0.8,1.0,0.8,1.0
5/28/2008,3316,3262,73153.0,71904.20000000001,0.002626756551065812,0.09771552331897082,0.002857162833949989,0.0031135597551834593,0.6977114277053639,0.937611436078701,-0.008283051323826722,1.0819095577485311,0.4161570780201235,0.9468772860770557,0.295166691157021,0.9202717226463283,0.4966955784017104,0.8603536412497448,0.6613524672625045,0.828149343293368,0.6160667271936706,0.8212846089165817,0.6,1.0,0.8,1.0,0.8,1.0
5/29/2008,3317,3263,71798.0,71804.80000000002,-0.0011854218429752095,0.0928473387628288,0.0024290316976085524,0.0030660350138278503,0.6073866619989505,0.9298382808345588,-0.14755755666550158,1.0177500341476327,0.3367902688805947,0.9292207301807375,0.08749442779216723,0.8996088379194317,0.44134597660132113,0.8456016185885613,0.6318624953585036,0.8236126468588446,0.5348607427874891,0.8158357738728862,0.6,1.0,0.8,1.0,0.6,1.0
5/30/2008,3318,3264,72593.0,72033.00000000001,-0.0002587033411026729,0.09290478077907749,0.002248156280941327,0.0031253344528536786,0.5972305839855508,0.9476836935781539,-0.11370073056811127,1.0185070827670284,0.303259643672313,0.951251862385022,0.06414384734551366,0.9470461648276616,0.4547375166845068,0.8457814816991227,0.6191540007138163,0.8292617315380915,0.5255721557116644,0.8281923722895106,0.6,1.0,0.8,1.0,0.6,1.0
6/2/2008,3319,3265,71897.0,72086.6,-0.0009645740767936228,0.09027464238242788,0.0014511814026716419,0.0031582616185217294,0.41745550927678565,0.9518752541524595,-0.13948908236775248,0.9838435599306631,0.1555167030556687,0.963485076591808,-0.3491901521325951,0.958188323996289,0.44453184130414014,0.8374037810613039,0.5617930064979605,0.8323479251221728,0.36347327945791674,0.8310160980877461,0.6,1.0,0.6,1.0,0.4,1.0
6/3/2008,3320,3266,70012.0,71890.6,-0.004019079892546573,0.08374288291833487,0.00033954116209011787,0.0032916987785263085,0.09563085153810592,0.9365479057837274,-0.2510827022301506,0.8977591950798821,-0.050558798857119135,1.0130601107121933,-1.0891207188660286,0.9174446076333915,0.4008750846200283,0.815343028380387,0.4798385472797776,0.8444842750561652,0.13805032718519245,0.8205451466230376,0.6,1.0,0.6,1.0,0.2,1.0
6/4/2008,3321,3267,68673.0,70994.6,-0.014720911655099589,0.06681203662274648,-0.0017370294275340648,0.00320932346969216,0.0,0.8664800275266659,-0.6420644903094408,0.6746215921485241,-0.43551277127743854,0.9824557517316062,-1.3089925915590417,0.7311876185458602,0.2604156554251619,0.7500418944208815,0.33159513546791575,0.8370623141481062,0.09526843012934788,0.7676677190995823,0.4,0.8,0.4,1.0,0.2,0.8
6/5/2008,3322,3268,71235.0,70882.00000000001,-0.013792600647916653,0.061620795198638056,-0.0025258370929447382,0.003296128914836771,0.0,0.856090078122529,-0.6081494834643429,0.60620438798813,-0.5817416766624427,1.0147060102407923,-1.3089925915590417,0.7035686761585004,0.2715441677413237,0.7278104803295767,0.2803703472723419,0.8448770058520613,0.09526843012934788,0.7591492878987862,0.4,0.8,0.4,1.0,0.2,0.8
6/6/2008,3323,3269,69786.0,70320.6,-0.018362001887877177,0.05001636828956113,-0.0033021989244409466,0.0030439260169434768,0.0,0.8116994022203239,-0.7750884437181241,0.45326554732555313,-0.7256633774528157,0.921006719369411,-1.3089925915590417,0.5855677627189402,0.21914369987149224,0.6748212308714464,0.2340225789872291,0.8214765405469053,0.09526843012934788,0.7209169913605565,0.4,0.8,0.4,1.0,0.2,0.8
6/9/2008,3324,3270,69281.0,69797.40000000001,-0.02202186156806174,0.03918065444020624,-0.0037257813741085055,0.0029093805977624676,0.0,0.763079332452405,-0.9087981219887996,0.31045784756956524,-0.8041869525538997,0.8710199409756625,-1.3089925915590417,0.4563241202758978,0.18172834904786583,0.6218935951746982,0.2106445064489258,0.808128367426986,0.09526843012934788,0.6759215391989908,0.2,0.8,0.4,1.0,0.2,0.8
6/10/2008,3325,3271,67775.0,69350.00000000001,-0.024700737120915472,0.0297880332423599,-0.0036808657194403738,0.002652480875683594,0.0,0.7198917003710266,-1.0066684283938767,0.18666917553633083,-0.7958605032750983,0.775575669776091,-1.3089925915590417,0.34152118179121577,0.15704706941126378,0.5740399871974403,0.2130565601737795,0.7810002146847239,0.09526843012934788,0.6336443691932341,0.2,0.6,0.4,0.8,0.2,0.8
6/11/2008,3326,3272,66795.0,68974.40000000001,-0.025969661109337072,0.021710670351720696,-0.004120305379067157,0.0024469010997809626,0.0,0.6823735919153355,-1.053027423838543,0.08021475725402841,-0.8773236827391677,0.6991979620634543,-1.3089925915590417,0.24178917775394204,0.14616421173483368,0.5319667733041584,0.19015542615196096,0.757785837988541,0.09526843012934788,0.5955282374754584,0.2,0.6,0.2,0.8,0.2,0.6
6/12/2008,3327,3273,67322.0,68191.80000000002,-0.03208279100268008,0.007960415561398815,-0.0051021416850483,0.0021406413451057205,0.0,0.605323952535966,-1.276365120551692,-0.10100470691459477,-1.0593361739795144,0.58541528123298,-1.3089925915590417,0.036973016653257716,0.10091324001002927,0.4597733618550855,0.14472335305226042,0.720865741930857,0.09526843012934788,0.5147467396918566,0.2,0.6,0.2,0.8,0.2,0.6
6/13/2008,3328,3274,67204.0,67675.40000000001,-0.03343419550350579,-0.0015619653759223473,-0.006185195331295912,0.0018922963230207923,0.0,0.5446012792404279,-1.325737467255934,-0.22650352838264826,-1.2601123024436975,0.4931492816938289,-1.3089925915590417,-0.12444220782205949,0.09246333618157282,0.41040490764254306,0.103814426432004,0.6890464442763362,0.09526843012934788,0.4504825780214914,0.2,0.6,0.2,0.8,0.2,0.6
6/16/2008,3329,3275,67285.0,67276.20000000001,-0.03248853460041068,-0.009092356276988234,-0.006870396253217392,0.0016559146308143813,0.0,0.4760313658838071,-1.2911885975846171,-0.32574920963591103,-1.387134623821887,0.4053279397515612,-1.3089925915590417,-0.30671725198625105,0.09831914399805353,0.37230705460300184,0.08270035796972058,0.657381764133804,0.09526843012934788,0.37952929857085227,0.2,0.4,0.2,0.8,0.2,0.4
6/17/2008,3330,3276,68438.0,67408.80000000002,-0.024292805952830787,-0.00861760625290553,-0.0064453594073800025,0.0014911586839105873,0.03566049913941642,0.46152594099694844,-0.9917650304476381,-0.3194923113972789,-1.308341433237541,0.3441172418544261,-1.227002934446904,-0.34527610137726084,0.16065607997644366,0.3746766103785507,0.09537876385194194,0.6346209416298162,0.10991074399916562,0.36494340576429185,0.2,0.4,0.2,0.8,0.2,0.4
6/18/2008,3331,3277,67090.0,67467.80000000002,-0.018428025310163854,-0.009009771214946949,-0.005104858908577925,0.0012713334111433827,0.053136613234235304,0.46752797558494436,-0.7775005500073563,-0.324660791936045,-1.059839891983087,0.2624469979914483,-1.1868223246162626,-0.32932127416445484,0.2184317550423464,0.3727189059786066,0.14460872246616607,0.6035115785324769,0.11764885552221471,0.3709564328384074,0.4,0.4,0.2,0.8,0.2,0.4
6/19/2008,3332,3278,66590.0,67321.40000000001,-0.015457809910090825,-0.012185724003504594,-0.0051802269720971905,0.0010382308794927297,0.014846932072000123,0.45263479145472985,-0.668986404591174,-0.3665177954129812,-1.07381159879158,0.17584394109385895,-1.2748569260712586,-0.36891087931623345,0.25175207526501064,0.356989368124767,0.14145356518187208,0.5697917262698955,0.10117994370643957,0.35609707696399917,0.4,0.4,0.2,0.6,0.2,0.4
6/20/2008,3333,3279,64614.0,66803.40000000001,-0.01798206761878285,-0.020551880954902235,-0.005143731103310789,0.0007815485060720384,0.0,0.3999389623601215,-0.7612078872695651,-0.476778332617717,-1.0670460066482381,0.08048042001775421,-1.3089925915590417,-0.508988853828666,0.22326645400036088,0.31675998816896733,0.14297553072849367,0.5320724158615054,0.09526843012934788,0.3053800184715033,0.4,0.4,0.2,0.6,0.2,0.4
6/23/2008,3334,3280,64640.0,66274.40000000001,-0.020686712072340963,-0.028909184728215243,-0.005178851938342999,0.0006191908340520413,0.0,0.34612410986775116,-0.860019637260916,-0.586922190661728,-1.0735566954868077,0.020160737480884715,-1.3089925915590417,-0.652041457143486,0.19488910891007816,0.27862798276146716,0.14151070761167484,0.5080424257670308,0.09526843012934788,0.2571872142899938,0.2,0.4,0.2,0.6,0.2,0.4
6/24/2008,3335,3281,64168.0,65420.40000000001,-0.027659947622967973,-0.04181200999719892,-0.005806630457975359,0.0004065211239767663,0.0,0.259247202441505,-1.1147805197691094,-0.7569730818752033,-1.1899340708286983,-0.05885104703995186,-1.3089925915590417,-0.8829808205288476,0.13247224311067013,0.22453299472290644,0.11703615296499953,0.47653537461381523,0.09526843012934788,0.18862331710734243,0.2,0.4,0.2,0.6,0.2,0.2
6/25/2008,3336,3282,65853.0,65173.000000000015,-0.02583299626942681,-0.04585818741018188,-0.005650001337665356,0.0004429139048014452,0.0,0.2340793489318413,-1.0480344969582445,-0.8102990830216006,-1.1608982160586718,-0.04533027553179592,-1.3089925915590417,-0.9498829265025445,0.14731135669481704,0.20888415112467607,0.12284164721186214,0.48192202792495387,0.09526843012934788,0.17108587154481425,0.2,0.4,0.2,0.6,0.2,0.2
6/26/2008,3337,3283,63947.0,64644.40000000001,-0.028583312846411135,-0.05398143682009482,-0.005302441239522282,0.0004064102729275376,0.0,0.18030518819938904,-1.1485148368581979,-0.9173582559475189,-1.0964676394611352,-0.058892230804261626,-1.3089925915590417,-1.0928273614972792,0.12537804581466117,0.1794774698175478,0.1364370887594199,0.4765189731163367,0.09526843012934788,0.13723480290723578,0.2,0.2,0.2,0.6,0.2,0.2
6/27/2008,3338,3284,64321.0,64585.80000000001,-0.02493690890787581,-0.05531285702325062,-0.004642767195038755,0.0005016015659755624,0.0,0.16284682826199026,-1.0152967519938363,-0.9349055130331837,-0.9741774822204556,-0.02352643314596708,-1.3089925915590417,-1.1392358105217588,0.154982196108213,0.17491849784312763,0.16498421158913468,0.4906151768580956,0.09526843012934788,0.12730240652860658,0.2,0.2,0.2,0.6,0.2,0.2
6/30/2008,3339,3285,65018.0,64661.40000000001,-0.019926615828038785,-0.0546645839523584,-0.003947609181256251,0.00048397338403805,0.02623178348369131,0.15272918861959897,-0.8322502053259551,-0.9263616932761329,-0.8453093184303554,-0.03007571612682897,-1.2486811829929618,-1.1661308891703623,0.20263386539719952,0.17712902229065336,0.19896907982022638,0.48800333384571304,0.10589085297471629,0.12178076475097765,0.4,0.2,0.2,0.6,0.2,0.2
7/1/2008,3340,3286,63396.0,64507.000000000015,-0.017947535163557737,-0.05727884144805828,-0.004398260702970003,0.0003786522914079882,0.0,0.09170508955488577,-0.7599462751091194,-0.9608159161100974,-0.9288509491978253,-0.06920497187951731,-1.3089925915590417,-1.328347374617133,0.22364334965279242,0.1683223672084309,0.1764831680753956,0.47241323280547803,0.09526843012934788,0.09203168798564104,0.4,0.2,0.2,0.6,0.2,0.2
7/2/2008,3341,3287,61106.0,63557.60000000001,-0.02660668034001956,-0.07112048378853975,-0.0059528757313214165,-3.565875993094547e-05,0.0,0.0,-1.0763003478929685,-1.1432398090783424,-1.2170449714662965,-0.2231312432860391,-1.3089925915590417,-1.572121187801979,0.14089647656254983,0.1264695190282133,0.11179355291318582,0.4117166813193411,0.09526843012934788,0.05796122429813751,0.2,0.2,0.2,0.6,0.2,0.2
7/3/2008,3342,3288,59273.0,62622.80000000001,-0.03397175966933663,-0.0843250118935912,-0.007195970036241728,-0.0004994742776008865,0.0,0.0,-1.345376890060106,-1.317266948523148,-1.4474893845593062,-0.39544958484293685,-1.3089925915590417,-1.572121187801979,0.0892517771897286,0.09387457992864773,0.07387995371937844,0.34625556065344365,0.09526843012934788,0.05796122429813751,0.2,0.2,0.2,0.4,0.2,0.2
7/4/2008,3343,3289,59365.0,61631.60000000001,-0.04161607667121048,-0.0979832582545479,-0.00797809240938141,-0.0009258694955656122,0.0,0.0,-1.624655129183214,-1.4972738011058178,-1.592478972663517,-0.5538654075316465,-1.3089925915590417,-1.572121187801979,0.05211803165133199,0.06716101448797752,0.055638562053308485,0.28983548044053875,0.09526843012934788,0.05796122429813751,0.2,0.2,0.2,0.4,0.2,0.2
7/7/2008,3344,3290,59088.0,60445.60000000001,-0.051461154310648904,-0.1141906985392469,-0.009063902628357656,-0.0012987064686867944,0.0,0.0,-1.9843361767507943,-1.7108773807286033,-1.7937661136728336,-0.6923830862891192,-1.3089925915590417,-1.572121187801979,0.023609187895487004,0.04355187549659856,0.036425253865819025,0.24434839233709027,0.09526843012934788,0.05796122429813751,0.2,0.2,0.2,0.4,0.2,0.2
7/8/2008,3345,3291,59536.0,59673.60000000001,-0.05505407101916138,-0.12413433674153163,-0.009018130415460623,-0.0015638859638201774,0.0,0.0,-2.1156001538233555,-1.8419281004703942,-1.7852808759114869,-0.7909034873439142,-1.3089925915590417,-1.572121187801979,0.017189414381385486,0.032742833803583574,0.03710788462913835,0.21450015660996996,0.09526843012934788,0.05796122429813751,0.2,0.2,0.2,0.4,0.2,0.2
7/10/2008,3346,3292,60253.0,59503.000000000015,-0.04921889680438485,-0.12518549543055146,-0.008978582517765621,-0.0016607419037291127,0.0,0.0,-1.9024173175699814,-1.8557816920790706,-1.777949499653616,-0.82688774034797,-1.3089925915590417,-1.572121187801979,0.02855830940099693,0.03174234057002938,0.03770607469021821,0.20415034637739915,0.09526843012934788,0.05796122429813751,0.2,0.2,0.2,0.4,0.2,0.2
7/11/2008,3347,3293,60148.0,59678.000000000015,-0.03879481962625009,-0.1212781096621589,-0.007935665883923027,-0.0015187190279820628,0.03392524813895786,0.013258580195469353,-1.5215830431568156,-1.8042848750348806,-1.5846139573383444,-0.7741229114892502,-1.2309925767111602,-1.5368767464372255,0.06405679450498881,0.035593329815664806,0.05652703590881511,0.21942905485323322,0.10916282034099306,0.062161747449819914,0.2,0.2,0.2,0.4,0.2,0.2
7/14/2008,3348,3294,60721.0,59949.20000000001,-0.02716162055129312,-0.11585860816855431,-0.007467951237174364,-0.0016131448007280502,0.08649968982630227,0.0338055913326765,-1.096574588872914,-1.7328593508021704,-1.4979091700680744,-0.8092043004034434,-1.1101148394154727,-1.482257932162248,0.13641370040730577,0.041560335384325395,0.06707842542750755,0.20919882086606628,0.13347477173040057,0.06913583857683132,0.2,0.2,0.2,0.4,0.2,0.2
7/15/2008,3349,3295,61015.0,60334.60000000001,-0.013984242600541541,-0.10858379731311263,-0.0070214066246067075,-0.0017846473604775648,0.16618705035971193,0.06300477308887026,-0.615150949659174,-1.6369820492354288,-1.415128876766356,-0.8729215231847423,-0.9268998109111777,-1.4046396024366705,0.26922751866429445,0.050817110187727894,0.07851535647269361,0.19135292695506612,0.17698927770356188,0.08006423703665572,0.4,0.2,0.2,0.2,0.2,0.2
7/16/2008,3350,3296,62056.0,60838.60000000001,0.00024891711191843413,-0.09939593597357055,-0.005995067845720681,-0.001933692319293856,0.3294036403097714,0.101189484051822,-0.09515527435170136,-1.5158919796914558,-1.2248665317464837,-0.9282952205756002,-0.5516366326617665,-1.3031356113061803,0.4620957473112943,0.06477333432834916,0.1103127561403045,0.17662722630118471,0.29059866646311405,0.09626423387100624,0.6,0.2,0.2,0.2,0.4,0.2
7/17/2008,3351,3297,60109.0,60809.80000000001,0.004312563048444185,-0.09782536773269246,-0.004517664730023463,-0.0022134290083843933,0.41887300467978633,0.09900750056822454,0.05330637124652422,-1.4951929061548321,-0.9509860284322527,-1.0322239605601073,-0.3459310849615022,-1.3089358393707802,0.5212560980496346,0.06743205218404422,0.1708057341887554,0.15098360646846126,0.3646972534021908,0.09527804260713019,0.6,0.2,0.2,0.2,0.4,0.2
7/18/2008,3352,3298,59988.0,60777.80000000001,0.006852076844249044,-0.09600764200154588,-0.0030471349664434877,-0.002535948387311193,0.5988912900497964,0.0965830744753387,0.14608522133180565,-1.471236456763381,-0.6783797048712151,-1.1520474730976409,0.06796209790446436,-1.315380537220335,0.558072943538811,0.0706135905314867,0.2487654868764409,0.12465078297789833,0.5270920970079493,0.0941910216212144,0.6,0.2,0.4,0.2,0.6,0.2
7/21/2008,3353,3299,60772.0,60788.000000000015,0.008430350322878866,-0.0934538864085841,-0.0013975175344053126,-0.0026496650853317094,0.962114405510633,0.0973558602924464,0.2037460218792439,-1.4375796098735407,-0.372574168276464,-1.1942958931346919,0.9030748812507674,-1.3133262897807887,0.5807240119017302,0.07527668486963551,0.35473270074478336,0.11618112177771928,0.8167569228426361,0.09453651172420141,0.6,0.2,0.4,0.2,1.0,0.2
7/22/2008,3354,3300,59647.0,60514.40000000001,0.003776952462152927,-0.09504097576650705,0.00011413438195417847,-0.0027550125491944133,0.7572626534890651,0.07662701719827215,0.033738320711930954,-1.4584964210465932,-0.09234463356814009,-1.2334349464187275,0.43208526213732257,-1.3684284563944846,0.5134570895768125,0.07235188045527702,0.4632121136915531,0.1087067667817273,0.667160277124925,0.0855890010101894,0.6,0.2,0.6,0.2,0.8,0.2
7/23/2008,3355,3301,59421.0,59987.40000000001,-0.005482269992677757,-0.1002815990178283,0.000520512816259755,-0.002934659501136694,0.3626834381551323,0.03669974998105873,-0.304539035159153,-1.5275644457483981,-0.017010333172316115,-1.3001780018903528,-0.4751206197076342,-1.4745645741043423,0.38035862916170804,0.06331035747752368,0.4932141861429219,0.09676998418151012,0.31735050113472674,0.07016482250818315,0.4,0.2,0.6,0.2,0.4,0.2
7/24/2008,3356,3302,57434.0,59452.40000000001,-0.014269224124408564,-0.10551295324439325,-8.388861183905583e-05,-0.0031222586571388877,0.0,0.0,-0.6255624930513035,-1.5965103106993246,-0.12905407098007313,-1.3698754876540267,-1.3089925915590417,-1.572121187801979,0.2658009732368663,0.05518745280372376,0.44865743202757224,0.08536288632859568,0.09526843012934788,0.05796122429813751,0.4,0.2,0.6,0.2,0.2,0.2
7/25/2008,3357,3303,57199.0,58894.60000000001,-0.022247648696729794,-0.11091743738624205,-0.0012988903556809817,-0.0033606078932308936,0.0,0.0,-0.9170470514478499,-1.6677379159494474,-0.3542906943467811,-1.4584278182898367,-1.3089925915590417,-1.572121187801979,0.17955899250567792,0.04768388255422689,0.3615605204532182,0.07236132878814294,0.09526843012934788,0.05796122429813751,0.2,0.2,0.4,0.2,0.2,0.2
7/28/2008,3358,3304,56869.0,58114.000000000015,-0.03225849425722871,-0.1194306267585924,-0.003046749812566585,-0.0037145018223485593,0.0,0.0,-1.2827842807626713,-1.77993624535853,-0.6783083051722847,-1.5899077119746499,-1.3089925915590417,-1.572121187801979,0.09978383138551267,0.037543197545060567,0.24878811695259412,0.055927804531294555,0.09526843012934788,0.05796122429813751,0.2,0.2,0.4,0.2,0.2,0.2
7/29/2008,3359,3305,58043.0,57793.20000000001,-0.03351036556671105,-0.12076162564440629,-0.004232058131766303,-0.004014732058652659,0.0,0.0,-1.3285202719356257,-1.7974779497541458,-0.8980403712521392,-1.7014502853345468,-1.3089925915590417,-1.572121187801979,0.09200314557311429,0.03612988781507757,0.1845820134007659,0.04442923281413554,0.09526843012934788,0.05796122429813751,0.2,0.2,0.2,0.2,0.2,0.2
7/30/2008,3360,3306,59998.0,57908.60000000001,-0.026811970014797737,-0.115308181465968,-0.004899909727942964,-0.004179764245109463,0.03825498906053223,0.007740394934535404,-1.0838004213289798,-1.7256050828902039,-1.0218464803341256,-1.7627636127036026,-1.22103775324791,-1.5515453877247212,0.13922664918831018,0.042209242153292616,0.15342678321091108,0.038970183418910655,0.11103586291892953,0.06038551958338529,0.2,0.2,0.2,0.2,0.2,0.2
7/31/2008,3361,3307,59505.0,58322.80000000001,-0.015737321138421412,-0.1051728590478016,-0.00417954954976163,-0.004254934288923429,0.17683985574996594,0.035522644344279784,-0.6791980956610456,-1.592028089168668,-0.8883063476028322,-1.790691046761554,-0.9024071682867829,-1.4776935992325195,0.24850617688429372,0.05568919663655943,0.1871879930886764,0.036671443629652405,0.18342030730746856,0.069744904202588,0.4,0.2,0.2,0.2,0.2,0.2
