X1,X2,X3,X4,X5,X6,node_id,t,community,cp,cpj
0.4,0.4,0.6,0.4,0.4,0.2,738.0,4682,1,47151.0,47468.20000000001
0.4,0.4,0.6,0.4,0.4,0.2,738.0,4683,1,47289.0,47363.40000000001
0.4,0.4,0.6,0.4,0.2,0.2,468.0,4684,1,47380.0,47199.20000000001
0.4,0.4,0.6,0.4,0.2,0.2,468.0,4685,1,47394.0,47162.80000000001
0.4,0.4,0.4,0.4,0.2,0.2,364.0,4686,1,46716.0,47186.00000000002
0.4,0.4,0.4,0.4,0.2,0.2,364.0,4687,1,46599.0,47075.60000000001
0.4,0.4,0.4,0.4,0.2,0.2,364.0,4688,1,47607.0,47139.20000000001
0.4,0.4,0.4,0.4,0.2,0.2,364.0,4689,1,47094.0,47082.00000000002
0.4,0.4,0.4,0.4,0.2,0.2,364.0,4690,1,46589.0,46921.00000000002
0.6,0.4,0.4,0.4,0.2,0.2,462.0,4691,1,47093.0,46996.40000000001
0.6,0.4,0.4,0.4,0.2,0.2,462.0,4692,1,46244.0,46925.40000000001
0.4,0.4,0.4,0.4,0.2,0.2,364.0,4693,1,45533.0,46510.60000000001
0.4,0.4,0.4,0.2,0.2,0.2,450.0,4694,1,45698.0,46231.40000000001
0.4,0.4,0.4,0.2,0.2,0.2,450.0,4695,1,45862.0,46086.00000000002
0.4,0.2,0.4,0.2,0.2,0.2,367.0,4696,1,45444.0,45756.20000000001
0.2,0.2,0.4,0.2,0.2,0.2,242.0,4697,1,44966.0,45500.60000000001
0.4,0.2,0.4,0.2,0.2,0.2,367.0,4698,1,45118.0,45417.60000000001
0.4,0.2,0.4,0.2,0.2,0.2,367.0,4699,1,46151.0,45508.20000000001
0.4,0.4,0.4,0.2,0.2,0.2,450.0,4700,1,46567.0,45649.20000000001
0.6,0.4,0.4,0.2,0.4,0.2,561.0,4701,1,47279.0,46016.20000000001
0.8,0.4,0.4,0.2,1.0,0.2,775.0,4702,1,47381.0,46499.20000000001
0.8,0.4,0.6,0.4,1.0,0.4,142.0,4703,1,47993.0,47074.20000000001
1.0,0.6,0.8,0.4,1.0,0.4,776.0,4704,2,48180.0,47480.00000000002
1.0,0.6,0.8,0.4,1.0,0.6,564.0,4705,2,47966.0,47759.80000000001
1.0,0.6,1.0,0.4,1.0,0.6,104.0,4706,2,49647.0,48233.40000000001
1.0,0.6,1.0,0.4,1.0,0.8,688.0,4707,2,49768.0,48710.80000000001
1.0,0.8,1.0,0.4,1.0,0.8,119.0,4708,2,50415.0,49195.20000000001
1.0,0.8,1.0,0.6,1.0,1.0,54.0,4709,0,50270.0,49613.20000000001
1.0,0.8,1.0,0.6,1.0,1.0,54.0,4710,0,51701.0,50360.20000000001
1.0,0.8,1.0,0.6,1.0,1.0,54.0,4711,0,51408.0,50712.40000000001
1.0,0.8,1.0,0.6,1.0,1.0,54.0,4712,0,51082.0,50975.20000000001
1.0,0.8,1.0,0.6,1.0,1.0,54.0,4713,0,52155.0,51323.20000000001
1.0,1.0,1.0,0.8,1.0,1.0,21.0,4714,0,51629.0,51595.00000000002
0.8,1.0,1.0,0.8,1.0,1.0,526.0,4715,0,51185.0,51491.80000000001
0.8,0.8,1.0,0.8,1.0,1.0,292.0,4716,0,51128.0,51435.80000000001
0.8,0.8,1.0,0.8,1.0,1.0,292.0,4717,0,51867.0,51592.80000000001
0.6,0.8,0.8,0.8,1.0,1.0,186.0,4718,0,51597.0,51481.20000000001
0.6,0.8,0.8,0.8,0.8,1.0,577.0,4719,0,50454.0,51246.20000000001
0.6,0.8,0.6,0.8,0.6,1.0,149.0,4720,0,51201.0,51249.40000000001
0.6,0.8,0.6,0.8,0.8,1.0,189.0,4721,0,52111.0,51446.00000000002
0.6,0.8,0.6,0.8,0.6,1.0,149.0,4722,0,51977.0,51468.00000000002
0.6,0.8,0.6,0.8,0.6,1.0,149.0,4723,0,51570.0,51462.60000000001
0.6,0.8,0.6,0.8,1.0,1.0,185.0,4724,0,51817.0,51735.20000000001
0.6,0.8,0.6,0.8,1.0,1.0,185.0,4725,0,51399.0,51774.80000000001
0.6,0.8,0.6,0.8,0.8,1.0,189.0,4726,0,51384.0,51629.40000000001
0.6,0.8,0.6,0.8,0.6,1.0,149.0,4727,0,51839.0,51601.80000000001
0.6,0.8,0.6,0.8,0.8,1.0,189.0,4728,0,51627.0,51613.20000000001
0.6,0.8,0.6,0.8,1.0,1.0,185.0,4729,0,52980.0,51845.80000000001
0.8,0.8,0.6,0.8,1.0,1.0,153.0,4730,0,53446.0,52255.20000000001
0.8,0.8,0.8,0.8,1.0,1.0,187.0,4731,0,53780.0,52734.40000000001
0.8,1.0,0.8,0.8,1.0,1.0,346.0,4732,0,54053.0,53177.20000000001
0.8,1.0,0.8,0.8,1.0,1.0,346.0,4733,0,53422.0,53536.20000000001
0.8,1.0,0.8,0.8,1.0,1.0,346.0,4734,0,53100.0,53560.20000000001
0.8,1.0,0.8,0.8,1.0,1.0,346.0,4735,0,54053.0,53681.60000000001
0.8,1.0,0.8,0.8,1.0,1.0,346.0,4736,0,53907.0,53707.00000000002
0.8,1.0,0.8,0.8,1.0,1.0,346.0,4737,0,54413.0,53779.00000000002
0.8,1.0,0.8,0.8,1.0,1.0,346.0,4738,0,53856.0,53865.80000000001
0.8,1.0,0.8,0.8,1.0,1.0,346.0,4739,0,53976.0,54041.00000000002
0.6,0.8,0.8,0.8,0.8,1.0,577.0,4740,0,53353.0,53901.00000000002
0.6,0.8,0.6,0.8,0.6,1.0,149.0,4741,0,52366.0,53592.80000000001
0.4,0.8,0.6,0.8,0.2,0.8,407.0,4742,0,52203.0,53150.80000000001
0.4,0.8,0.4,0.8,0.2,0.8,151.0,4743,3,52806.0,52940.80000000001
0.4,0.8,0.4,0.8,0.2,0.8,151.0,4744,3,52626.0,52670.80000000001
0.4,0.8,0.4,0.8,0.2,0.8,151.0,4745,3,52933.0,52586.80000000001
0.4,0.6,0.4,0.8,0.2,0.8,575.0,4746,3,52174.0,52548.40000000001
0.4,0.6,0.4,0.8,0.2,0.8,575.0,4747,3,52640.0,52635.80000000001
0.4,0.6,0.4,0.8,0.2,0.8,575.0,4748,3,52239.0,52522.40000000001
0.4,0.6,0.4,0.8,0.2,0.8,575.0,4749,3,51239.0,52245.00000000002
0.4,0.6,0.4,0.8,0.2,0.8,575.0,4750,3,51606.0,51979.60000000001
0.4,0.6,0.4,0.8,0.2,0.8,575.0,4751,3,52032.0,51951.20000000001
0.4,0.6,0.4,0.8,0.2,0.6,83.0,4752,3,51833.0,51789.80000000001
0.4,0.6,0.4,0.8,0.2,0.6,83.0,4753,3,51559.0,51653.80000000001
0.6,0.6,0.4,0.8,0.4,0.6,540.0,4754,3,53129.0,52031.80000000001
0.6,0.6,0.6,0.8,0.8,0.8,162.0,4755,0,54273.0,52565.20000000001
0.8,0.6,0.6,0.8,1.0,0.8,161.0,4756,0,54604.0,53079.60000000001
1.0,0.6,0.8,0.8,1.0,1.0,412.0,4757,0,55102.0,53733.40000000001
1.0,0.8,0.8,0.8,1.0,1.0,221.0,4758,0,54807.0,54383.00000000002
1.0,0.8,0.8,0.8,1.0,1.0,221.0,4759,0,54630.0,54683.20000000001
1.0,0.8,0.8,0.8,1.0,1.0,221.0,4760,0,54300.0,54688.60000000001
1.0,0.8,1.0,0.8,1.0,1.0,209.0,4761,0,55202.0,54808.20000000001
0.8,0.8,1.0,0.8,1.0,1.0,292.0,4762,0,54638.0,54715.40000000001
0.8,0.8,1.0,0.6,0.8,1.0,657.0,4763,0,54210.0,54596.00000000002
0.6,0.6,0.8,0.6,0.8,1.0,777.0,4764,0,54281.0,54526.20000000001
0.6,0.6,0.8,0.6,0.8,0.8,608.0,4765,0,53426.0,54351.40000000001
0.4,0.6,0.6,0.6,0.4,0.8,182.0,4766,4,53507.0,54012.40000000001
0.4,0.6,0.6,0.6,0.2,0.8,191.0,4767,4,53157.0,53716.20000000001
0.4,0.6,0.4,0.6,0.2,0.6,192.0,4768,1,53168.0,53507.80000000001
0.4,0.6,0.4,0.6,0.2,0.6,192.0,4769,1,53172.0,53286.00000000002
0.4,0.6,0.4,0.6,0.2,0.6,192.0,4770,1,53029.0,53206.60000000001
0.4,0.6,0.4,0.6,0.2,0.6,192.0,4771,1,53875.0,53280.20000000001
0.4,0.6,0.4,0.6,0.2,0.6,192.0,4772,1,54056.0,53460.00000000002
0.6,0.6,0.4,0.6,0.4,0.6,201.0,4773,1,53802.0,53586.80000000001
0.6,0.6,0.4,0.6,0.4,0.6,201.0,4774,1,53634.0,53679.20000000001
0.6,0.6,0.6,0.6,1.0,0.8,416.0,4775,4,54593.0,53992.00000000002
0.8,0.6,0.6,0.6,1.0,0.8,455.0,4776,0,54786.0,54174.20000000001
0.8,0.6,0.6,0.6,1.0,0.8,455.0,4777,0,55744.0,54511.80000000001
0.8,0.6,0.8,0.8,1.0,1.0,581.0,4778,0,55974.0,54946.20000000001
0.8,0.8,0.8,0.8,1.0,1.0,187.0,4779,0,55717.0,55362.80000000001
0.8,0.8,0.8,0.6,1.0,1.0,147.0,4780,0,55638.0,55571.80000000001
1.0,0.8,0.8,0.6,1.0,1.0,64.0,4781,0,57013.0,56017.20000000001
1.0,0.8,1.0,0.6,1.0,1.0,54.0,4782,0,57634.0,56395.20000000001
1.0,0.8,1.0,0.6,1.0,1.0,54.0,4783,0,57983.0,56797.00000000002
1.0,0.8,1.0,0.8,1.0,1.0,209.0,4784,0,57420.0,57137.60000000001
1.0,0.8,1.0,0.8,1.0,1.0,209.0,4785,0,57978.0,57605.60000000001
1.0,0.8,1.0,0.8,1.0,1.0,209.0,4786,0,57821.0,57767.20000000001
0.8,0.8,1.0,0.8,1.0,1.0,292.0,4787,0,57696.0,57779.60000000001
0.8,0.8,0.8,0.8,0.8,1.0,188.0,4788,0,57119.0,57606.80000000001
0.6,0.8,0.8,0.8,0.8,1.0,577.0,4789,0,56878.0,57498.40000000001
0.6,0.8,0.8,0.6,0.6,0.8,583.0,4790,0,55829.0,57068.60000000001
0.4,0.8,0.6,0.6,0.4,0.8,490.0,4791,0,55903.0,56685.00000000002
0.4,0.8,0.6,0.6,0.2,0.8,313.0,4792,3,56616.0,56469.00000000002
0.4,0.6,0.4,0.6,0.2,0.8,418.0,4793,3,56202.0,56285.60000000001
0.4,0.6,0.4,0.8,0.2,0.8,575.0,4794,3,56487.0,56207.40000000001
0.4,0.6,0.4,0.8,0.2,0.8,575.0,4795,3,56188.0,56279.20000000001
0.4,0.6,0.4,0.8,0.2,0.8,575.0,4796,3,55573.0,56213.20000000001
0.4,0.6,0.4,0.8,0.2,0.8,575.0,4797,3,56613.0,56212.60000000001
0.4,0.6,0.4,0.8,0.2,0.8,575.0,4798,3,56442.0,56260.60000000001
0.4,0.6,0.4,0.8,0.2,0.8,575.0,4799,3,55581.0,56079.40000000001
0.4,0.6,0.4,0.8,0.2,0.8,575.0,4800,3,55780.0,55997.80000000001
0.6,0.6,0.6,0.8,0.6,0.8,166.0,4801,0,56964.0,56276.00000000002
0.6,0.6,0.6,0.8,1.0,0.8,165.0,4802,0,57561.0,56465.60000000001
0.8,0.6,0.6,0.8,1.0,0.8,161.0,4803,0,58449.0,56867.00000000002
0.8,0.8,0.8,0.8,1.0,1.0,187.0,4804,0,58878.0,57526.40000000001
1.0,0.8,0.8,0.8,1.0,1.0,221.0,4805,0,58992.0,58168.80000000001
1.0,0.8,0.8,0.8,1.0,1.0,221.0,4806,0,58407.0,58457.40000000001
1.0,0.8,0.8,0.8,1.0,1.0,221.0,4807,0,59735.0,58892.20000000001
1.0,0.8,0.8,0.8,1.0,1.0,221.0,4808,0,59821.0,59166.60000000001
1.0,0.8,1.0,0.8,1.0,1.0,209.0,4809,0,60951.0,59581.20000000001
1.0,0.8,1.0,0.8,1.0,1.0,209.0,4810,0,60291.0,59841.00000000002
1.0,0.8,1.0,0.8,1.0,1.0,209.0,4811,0,61288.0,60417.20000000001
1.0,1.0,1.0,0.8,1.0,1.0,21.0,4812,0,61141.0,60698.40000000001
1.0,1.0,1.0,0.8,1.0,1.0,21.0,4813,0,61896.0,61113.40000000001
0.8,1.0,1.0,0.8,1.0,1.0,526.0,4814,0,61837.0,61290.60000000001
0.8,1.0,1.0,0.8,1.0,1.0,526.0,4815,0,60800.0,61392.40000000001
0.8,0.8,0.8,0.8,1.0,1.0,187.0,4816,0,60682.0,61271.20000000001
0.6,0.8,0.8,0.8,0.8,1.0,577.0,4817,0,59193.0,60881.60000000001
0.4,0.8,0.6,0.8,0.4,0.8,406.0,4818,0,58676.0,60237.60000000001
0.4,0.8,0.6,0.8,0.2,0.8,407.0,4819,0,58199.0,59510.00000000002
0.2,0.6,0.4,0.8,0.2,0.8,39.0,4820,3,58337.0,59017.40000000001
0.2,0.6,0.4,0.8,0.2,0.6,299.0,4821,3,56928.0,58266.60000000001
0.2,0.6,0.2,0.8,0.2,0.6,158.0,4822,3,57949.0,58017.80000000001
0.2,0.6,0.2,0.8,0.2,0.6,158.0,4823,3,59115.0,58105.60000000001
0.2,0.6,0.2,0.8,0.2,0.6,158.0,4824,3,59108.0,58287.40000000001
0.4,0.6,0.2,0.8,0.2,0.6,82.0,4825,3,58375.0,58295.00000000002
0.4,0.6,0.2,0.8,0.2,0.6,82.0,4826,3,57789.0,58467.20000000001
0.4,0.6,0.2,0.8,0.2,0.6,82.0,4827,3,56818.0,58241.00000000002
0.4,0.4,0.2,0.6,0.2,0.4,482.0,4828,1,56541.0,57726.20000000001
0.4,0.4,0.4,0.6,0.2,0.4,169.0,4829,1,56824.0,57269.40000000001
0.4,0.4,0.4,0.6,0.2,0.2,138.0,4830,1,55962.0,56786.80000000001
0.4,0.4,0.4,0.6,0.2,0.2,138.0,4831,1,57212.0,56671.40000000001
0.2,0.4,0.4,0.6,0.2,0.2,91.0,4832,1,54625.0,56232.80000000001
0.2,0.4,0.2,0.4,0.2,0.2,265.0,4833,1,54116.0,55747.80000000001
0.2,0.2,0.2,0.4,0.2,0.2,93.0,4834,1,52858.0,54954.60000000001
0.2,0.2,0.2,0.4,0.2,0.2,93.0,4835,1,53519.0,54466.00000000002
0.2,0.2,0.2,0.4,0.2,0.2,93.0,4836,1,54540.0,53931.60000000001
0.2,0.2,0.2,0.4,0.2,0.2,93.0,4837,1,57116.0,54429.80000000001
0.4,0.4,0.2,0.4,0.4,0.2,686.0,4838,1,57436.0,55093.80000000001
0.6,0.4,0.4,0.4,0.8,0.2,464.0,4839,1,57059.0,55934.00000000002
0.8,0.4,0.6,0.4,1.0,0.4,142.0,4840,1,57268.0,56683.80000000001
0.8,0.4,0.6,0.6,1.0,0.4,131.0,4841,1,55311.0,56838.00000000002
1.0,0.4,0.6,0.6,1.0,0.4,778.0,4842,6,57956.0,57006.00000000002
1.0,0.4,0.8,0.6,1.0,0.4,50.0,4843,6,58015.0,57121.80000000001
0.8,0.4,0.8,0.6,1.0,0.4,132.0,4844,6,56135.0,56937.00000000002
0.6,0.4,0.8,0.6,0.8,0.4,135.0,4845,6,54298.0,56343.00000000002
0.6,0.4,0.8,0.6,0.8,0.4,135.0,4846,6,55724.0,56425.60000000001
0.4,0.4,0.8,0.4,0.4,0.2,779.0,4847,6,54303.0,55695.00000000002
0.2,0.2,0.4,0.4,0.2,0.2,421.0,4848,1,52432.0,54578.40000000001
0.2,0.2,0.4,0.4,0.2,0.2,421.0,4849,1,52411.0,53833.60000000001
0.2,0.2,0.2,0.4,0.2,0.2,93.0,4850,1,50713.0,53116.60000000001
0.2,0.2,0.2,0.4,0.2,0.2,93.0,4851,1,51941.0,52360.00000000002
0.2,0.2,0.2,0.4,0.2,0.2,93.0,4852,1,50504.0,51600.20000000001
0.2,0.2,0.2,0.2,0.2,0.2,95.0,4853,1,52330.0,51579.80000000001
0.2,0.2,0.2,0.2,0.2,0.2,95.0,4854,1,51049.0,51307.40000000001
0.2,0.2,0.2,0.2,0.2,0.2,95.0,4855,1,52337.0,51632.20000000001
0.4,0.2,0.2,0.2,0.2,0.2,241.0,4856,1,54629.0,52169.80000000001
0.6,0.2,0.2,0.2,0.6,0.2,304.0,4857,1,53947.0,52858.40000000001
0.8,0.2,0.4,0.2,0.8,0.2,98.0,4858,1,54384.0,53269.20000000001
1.0,0.2,0.6,0.2,1.0,0.2,100.0,4859,2,53698.0,53799.00000000002
1.0,0.4,0.6,0.2,1.0,0.2,508.0,4860,2,52637.0,53859.00000000002
0.8,0.2,0.8,0.2,0.8,0.2,302.0,4861,2,53223.0,53577.80000000001
0.8,0.2,0.8,0.2,0.8,0.2,302.0,4862,2,52725.0,53333.40000000001
0.6,0.2,0.8,0.2,0.6,0.2,506.0,4863,2,52474.0,52951.40000000001
0.4,0.2,0.8,0.2,0.6,0.2,739.0,4864,1,52979.0,52807.60000000001
0.4,0.2,0.6,0.2,0.4,0.2,249.0,4865,1,51846.0,52649.40000000001
0.4,0.2,0.6,0.2,0.2,0.2,399.0,4866,1,51772.0,52359.20000000001
0.4,0.2,0.4,0.2,0.2,0.2,367.0,4867,1,51257.0,52065.60000000001
0.4,0.2,0.4,0.2,0.2,0.2,367.0,4868,1,52062.0,51983.20000000001
0.4,0.2,0.4,0.2,0.2,0.2,367.0,4869,1,53402.0,52067.80000000001
0.6,0.4,0.4,0.2,0.6,0.2,749.0,4870,1,56084.0,52915.40000000001
0.8,0.4,0.6,0.4,1.0,0.4,142.0,4871,1,55407.0,53642.40000000001
1.0,0.6,0.8,0.4,1.0,0.4,776.0,4872,2,55561.0,54503.20000000001
1.0,0.6,0.8,0.4,1.0,0.6,564.0,4873,2,55098.0,55110.40000000001
1.0,0.6,0.8,0.4,1.0,0.6,564.0,4874,2,54721.0,55374.20000000001
1.0,0.6,0.8,0.4,0.8,0.6,780.0,4875,2,54664.0,55090.20000000001
0.8,0.6,0.8,0.4,0.8,0.4,781.0,4876,2,52277.0,54464.20000000001
0.6,0.4,0.8,0.4,0.6,0.4,448.0,4877,1,51612.0,53674.40000000001
0.4,0.4,0.8,0.4,0.4,0.4,782.0,4878,1,52320.0,53118.80000000001
0.2,0.4,0.6,0.2,0.2,0.2,783.0,4879,1,51427.0,52460.00000000002
0.2,0.4,0.4,0.2,0.2,0.2,505.0,4880,1,51992.0,51925.60000000001
0.2,0.4,0.4,0.2,0.2,0.2,505.0,4881,1,50274.0,51525.00000000002
0.2,0.2,0.2,0.2,0.2,0.2,95.0,4882,1,50193.0,51241.20000000001
0.2,0.2,0.2,0.2,0.2,0.2,95.0,4883,1,49548.0,50686.80000000001
0.2,0.2,0.2,0.2,0.2,0.2,95.0,4884,1,49861.0,50373.60000000001
0.2,0.2,0.2,0.2,0.2,0.2,95.0,4885,1,48002.0,49575.60000000001
0.2,0.2,0.2,0.2,0.2,0.2,95.0,4886,1,47019.0,48924.60000000001
0.2,0.2,0.2,0.2,0.2,0.2,95.0,4887,1,47008.0,48287.60000000001
0.2,0.2,0.2,0.2,0.2,0.2,95.0,4888,1,48714.0,48120.80000000001
0.2,0.2,0.2,0.2,0.2,0.2,95.0,4889,1,48496.0,47847.80000000001
0.2,0.2,0.2,0.2,0.2,0.2,95.0,4890,1,49651.0,48177.60000000001
0.4,0.2,0.2,0.2,0.4,0.2,96.0,4891,1,50121.0,48798.00000000002
0.8,0.2,0.4,0.2,0.6,0.2,507.0,4892,1,50890.0,49574.40000000001
0.8,0.2,0.4,0.2,0.8,0.2,98.0,4893,1,50145.0,49860.60000000001
1.0,0.4,0.6,0.2,1.0,0.4,246.0,4894,1,50594.0,50280.20000000001
1.0,0.4,0.6,0.2,1.0,0.4,246.0,4895,1,50007.0,50351.40000000001
0.8,0.4,0.8,0.2,0.8,0.4,784.0,4896,2,48512.0,50029.60000000001
0.6,0.2,0.8,0.2,0.6,0.2,506.0,4897,2,47517.0,49355.00000000002
0.4,0.2,0.6,0.2,0.4,0.2,249.0,4898,1,48001.0,48926.20000000001
0.4,0.2,0.6,0.2,0.4,0.2,249.0,4899,1,49463.0,48700.00000000002
0.4,0.2,0.6,0.2,0.2,0.2,399.0,4900,1,49943.0,48687.20000000001
0.4,0.2,0.6,0.4,0.2,0.2,339.0,4901,1,48840.0,48752.80000000001
0.4,0.2,0.4,0.4,0.2,0.2,420.0,4902,1,48140.0,48877.40000000001
0.4,0.2,0.4,0.4,0.2,0.2,420.0,4903,1,48042.0,48885.60000000001
0.4,0.2,0.4,0.4,0.2,0.2,420.0,4904,1,47646.0,48522.20000000001
0.4,0.2,0.2,0.4,0.2,0.2,94.0,4905,1,48026.0,48138.80000000001
0.4,0.2,0.4,0.4,0.2,0.2,420.0,4906,1,49017.0,48174.20000000001
0.4,0.2,0.4,0.2,0.2,0.2,367.0,4907,1,47758.0,48097.80000000001
0.4,0.2,0.4,0.2,0.2,0.2,367.0,4908,1,47877.0,48064.80000000001
0.6,0.2,0.6,0.2,0.4,0.2,470.0,4909,1,49224.0,48380.40000000001
0.6,0.4,0.6,0.2,0.8,0.2,757.0,4910,1,49443.0,48663.80000000001
0.6,0.4,0.6,0.2,0.6,0.2,764.0,4911,1,48775.0,48615.40000000001
0.6,0.4,0.6,0.2,0.8,0.2,757.0,4912,1,48577.0,48779.20000000001
0.8,0.4,0.6,0.4,1.0,0.2,484.0,4913,1,48591.0,48922.00000000002
0.6,0.4,0.6,0.4,0.6,0.2,466.0,4914,1,47695.0,48616.20000000001
0.6,0.4,0.6,0.2,0.4,0.2,758.0,4915,1,47762.0,48280.00000000002
0.4,0.4,0.6,0.2,0.2,0.2,449.0,4916,1,46908.0,47906.60000000001
0.4,0.2,0.4,0.2,0.2,0.2,367.0,4917,1,47651.0,47721.40000000001
0.4,0.4,0.6,0.4,0.2,0.2,468.0,4918,1,48964.0,47796.00000000002
0.4,0.4,0.6,0.4,0.4,0.2,738.0,4919,1,49301.0,48117.20000000001
0.6,0.4,0.6,0.2,0.6,0.2,764.0,4920,1,49234.0,48411.60000000001
0.6,0.4,0.6,0.2,0.8,0.2,757.0,4921,1,48792.0,48788.40000000001
0.8,0.4,0.6,0.2,1.0,0.2,444.0,4922,1,49383.0,49134.80000000001
0.8,0.4,0.6,0.2,1.0,0.2,444.0,4923,1,48510.0,49044.00000000002
0.6,0.4,0.6,0.2,0.8,0.2,757.0,4924,1,48240.0,48831.80000000001
0.6,0.4,0.6,0.2,0.8,0.2,757.0,4925,1,49533.0,48891.60000000001
0.8,0.6,0.8,0.2,1.0,0.2,785.0,4926,5,50636.0,49260.40000000001
0.8,0.6,0.8,0.4,1.0,0.4,143.0,4927,5,51280.0,49639.80000000001
0.8,0.6,0.8,0.4,1.0,0.6,107.0,4928,2,51294.0,50196.60000000001
1.0,0.8,1.0,0.4,1.0,0.8,119.0,4929,2,51238.0,50796.20000000001
1.0,0.8,1.0,0.4,1.0,0.8,119.0,4930,2,51281.0,51145.80000000001
1.0,0.8,1.0,0.6,1.0,1.0,54.0,4931,0,51874.0,51393.40000000001
1.0,0.8,0.8,0.6,1.0,1.0,64.0,4932,0,51811.0,51499.60000000001
0.8,0.8,0.8,0.6,1.0,1.0,147.0,4933,0,51761.0,51593.00000000002
0.8,0.8,1.0,0.6,1.0,1.0,457.0,4934,0,51583.0,51662.00000000002
0.8,0.8,1.0,0.6,1.0,1.0,457.0,4935,0,51021.0,51610.00000000002
0.6,0.8,0.8,0.6,0.8,1.0,294.0,4936,0,51304.0,51496.00000000002
0.6,0.8,0.8,0.6,0.8,0.8,786.0,4937,4,50468.0,51227.40000000001
0.4,0.6,0.6,0.6,0.2,0.8,191.0,4938,4,50365.0,50948.20000000001
0.4,0.6,0.6,0.6,0.2,0.8,191.0,4939,4,49981.0,50627.80000000001
0.4,0.6,0.4,0.6,0.2,0.6,192.0,4940,1,49181.0,50259.80000000001
0.2,0.6,0.4,0.6,0.2,0.4,565.0,4941,1,48293.0,49657.60000000001
0.2,0.6,0.2,0.6,0.2,0.4,494.0,4942,1,48906.0,49345.20000000001
0.2,0.4,0.2,0.4,0.2,0.4,112.0,4943,1,48880.0,49048.20000000001
0.2,0.4,0.2,0.4,0.2,0.2,265.0,4944,1,48596.0,48771.20000000001
0.2,0.4,0.2,0.4,0.2,0.2,265.0,4945,1,48848.0,48704.60000000001
0.4,0.4,0.2,0.4,0.2,0.4,460.0,4946,1,50285.0,49103.00000000002
0.6,0.6,0.4,0.6,0.4,0.4,170.0,4947,1,51526.0,49627.00000000002
0.8,0.6,0.4,0.6,0.8,0.6,286.0,4948,1,50954.0,50041.80000000001
0.8,0.6,0.6,0.6,1.0,0.8,455.0,4949,0,51967.0,50716.00000000002
1.0,0.8,0.8,0.6,1.0,1.0,64.0,4950,0,51908.0,51328.00000000002
1.0,0.8,0.8,0.6,1.0,1.0,64.0,4951,0,51506.0,51572.20000000001
1.0,0.8,0.8,0.6,1.0,1.0,64.0,4952,0,51858.0,51638.60000000001
0.8,0.8,0.8,0.6,1.0,1.0,147.0,4953,0,50580.0,51563.80000000001
0.8,0.6,0.8,0.6,0.8,0.8,397.0,4954,0,50095.0,51189.40000000001
0.6,0.6,0.8,0.6,0.8,0.8,608.0,4955,0,51243.0,51056.40000000001
0.6,0.6,0.8,0.6,0.6,0.8,204.0,4956,0,51150.0,50985.20000000001
0.6,0.6,0.8,0.6,0.6,0.8,204.0,4957,0,52322.0,51078.00000000002
0.6,0.6,0.8,0.8,1.0,1.0,720.0,4958,0,53123.0,51586.60000000001
0.8,0.8,0.8,0.8,1.0,1.0,187.0,4959,0,53737.0,52315.00000000002
0.8,0.8,0.8,0.8,1.0,1.0,187.0,4960,0,53729.0,52812.20000000001
1.0,0.8,0.8,0.8,1.0,1.0,221.0,4961,0,53661.0,53314.40000000001
1.0,0.8,0.8,0.8,1.0,1.0,221.0,4962,0,53803.0,53610.60000000001
1.0,0.8,0.8,0.8,1.0,1.0,221.0,4963,0,54214.0,53828.80000000001
1.0,0.8,1.0,0.8,1.0,1.0,209.0,4964,0,54240.0,53929.40000000001
0.8,0.8,1.0,0.8,1.0,1.0,292.0,4965,0,53982.0,53980.00000000002
0.8,0.8,1.0,0.8,1.0,1.0,292.0,4966,0,54919.0,54231.60000000001
0.8,0.8,1.0,0.8,1.0,1.0,292.0,4967,0,54674.0,54405.80000000001
0.8,0.8,1.0,0.8,1.0,1.0,292.0,4968,0,53955.0,54354.00000000002
0.6,0.8,0.8,0.8,0.8,1.0,577.0,4969,0,53761.0,54258.20000000001
0.6,0.8,0.8,0.8,1.0,1.0,186.0,4970,0,54617.0,54385.20000000001
0.6,0.8,0.8,0.8,1.0,1.0,186.0,4971,0,55685.0,54538.40000000001
0.8,0.8,0.8,0.8,1.0,1.0,187.0,4972,0,56594.0,54922.40000000001
0.8,0.8,0.8,0.8,1.0,1.0,187.0,4973,0,55535.0,55238.40000000001
0.8,0.8,0.8,0.8,1.0,1.0,187.0,4974,0,55812.0,55648.60000000001
0.8,0.8,0.8,0.8,1.0,1.0,187.0,4975,0,55325.0,55790.20000000001
0.8,0.8,0.8,0.8,1.0,1.0,187.0,4976,0,56229.0,55899.00000000002
0.8,0.8,0.8,0.8,1.0,1.0,187.0,4977,0,57354.0,56051.00000000002
0.8,1.0,0.8,0.8,1.0,1.0,346.0,4978,0,58052.0,56554.40000000001
0.8,1.0,0.8,0.8,1.0,1.0,346.0,4979,0,57103.0,56812.60000000001
0.8,1.0,0.8,0.8,1.0,1.0,346.0,4980,0,56921.0,57131.80000000001
0.8,1.0,0.8,0.8,1.0,1.0,346.0,4981,0,57149.0,57315.80000000001
0.8,1.0,0.8,0.8,1.0,1.0,346.0,4982,0,57197.0,57284.40000000001
0.6,1.0,0.8,0.8,0.8,1.0,347.0,4983,0,56792.0,57032.40000000001
0.6,0.8,0.8,0.8,0.8,1.0,577.0,4984,0,56372.0,56886.20000000001
