date,cp,d,cpj,maq_10,maq_50,f1,f2,f3,f4,f5,f6,t,z1,fz1,X1,z2,fz2,X2,z3,fz3,X3,z4,fz4,X4,z5,fz5,X5,z6,fz6,X6
5/26/2014,52933.0,4799,52586.80000000001,53423.57999999967,50792.68799999999,-0.01566312104130163,0.03532224953324037,-0.0020450913883868216,0.002566307596251427,0.0,0.8313658185866358,4745,-0.6764872619186333,0.24936566540871874,0.4,0.2596065665970783,0.6024163647240366,0.8,-0.4926211961845466,0.3111401341651817,0.4,0.74356027565373,0.771428728404054,0.8,-1.3089925915590417,0.09526843012934788,0.2,0.6378457478620374,0.7382129518141256,0.8
5/27/2014,52174.0,4800,52548.40000000001,53307.71999999967,50928.531999999985,-0.014244090724564118,0.031806689421168155,-0.0021687052795787976,0.002674479444757738,0.0,0.8269128186098285,4746,-0.6246442669167759,0.2661022797376694,0.4,0.21327375826172107,0.5844432797194331,0.6,-0.5155366986473338,0.30308901588289067,0.4,0.7837486540663212,0.7834061962328713,0.8,-1.3089925915590417,0.09526843012934788,0.2,0.626008620939996,0.7343453566156093,0.8
5/28/2014,52640.0,4801,52635.80000000001,53193.399999999674,51071.235999999975,-0.010482503468469129,0.030634935093406312,-0.002144529910489412,0.0028020442450606975,0.05855554066729272,0.8370480320987077,4747,-0.48721806325036376,0.31305190295003005,0.4,0.1978307941383417,0.5784112739706682,0.6,-0.511055076682645,0.30465624558978466,0.4,0.8311419688473187,0.7970532834481178,0.8,-1.1743632729239424,0.12012477476384825,0.2,0.6529504150281841,0.7431058771772989,0.8
5/29/2014,52239.0,4802,52522.40000000001,53059.05999999967,51213.33199999997,-0.010114389512359767,0.025561078509791946,-0.0025255012839939806,0.0027823097917583084,0.0,0.8220279392462023,4748,-0.4737693512943234,0.31783219625407244,0.4,0.13096064624855758,0.5520967805185524,0.6,-0.5816794245096797,0.2803913166045991,0.4,0.8238101566611218,0.7949762821758964,0.8,-1.3089925915590417,0.09526843012934788,0.2,0.6130234564829414,0.7300695849755352,0.8
5/30/2014,51239.0,4803,52245.000000000015,52879.45999999967,51348.06799999997,-0.011998231449407037,0.017467687391861553,-0.0033849073089496917,0.0026308774441778926,0.0,0.7859815534211969,4749,-0.5425938203522994,0.2937047473488823,0.4,0.024294986297967947,0.5096913438465853,0.6,-0.7409958305503388,0.22934798418986008,0.4,0.7675494883587424,0.7786225593487959,0.8,-1.3089925915590417,0.09526843012934788,0.2,0.5172036392105903,0.6974929940610579,0.8
6/2/2014,51606.0,4804,51979.60000000001,52687.31999999967,51474.67599999997,-0.013432453956657153,0.009809172961089407,-0.0036335469386412633,0.0024656818636292765,0.0,0.7431213238959226,4750,-0.5949918483562866,0.27592445995433346,0.4,-0.07663928020370082,0.4694552548734544,0.6,-0.7870885632651029,0.2156150119289696,0.4,0.7061754562528922,0.7599604841956948,0.8,-1.3089925915590417,0.09526843012934788,0.2,0.4032710141396495,0.6566255685802869,0.8
6/3/2014,52032.0,4805,51951.20000000001,52523.15999999966,51593.37599999997,-0.010889672289322583,0.006935463963436694,-0.0031157401818884267,0.002305988288299199,0.0,0.7229043464424936,4751,-0.5020936095268866,0.30780083760050914,0.4,-0.11451290601445462,0.4544156080889791,0.6,-0.6910977171296189,0.24475206740982364,0.4,0.6468455481109382,0.7411340449306918,0.8,-1.3089925915590417,0.09526843012934788,0.2,0.34952950743794353,0.6366540888528536,0.8
6/4/2014,51833.0,4806,51789.80000000001,52387.05999999966,51699.18799999996,-0.011400907017871553,0.001752677430834071,-0.0025912378463138763,0.0020508834312371604,0.0,0.676867428374576,4752,-0.5207711100456037,0.3012631153655011,0.4,-0.1828186801736124,0.42747014548531553,0.6,-0.5938656467959539,0.27630098872594877,0.4,0.5520681113557452,0.7095491555703798,0.8,-1.3089925915590417,0.09526843012934788,0.2,0.22715249304139978,0.5898474164233758,0.6
6/5/2014,51559.0,4807,51653.80000000001,52258.359999999666,51790.779999999955,-0.011568675327730538,-0.002644872311248214,-0.00245671354720034,0.0017716332411255031,0.0,0.6361530254534363,4753,-0.526900374196553,0.299131386998151,0.4,-0.24077554134217288,0.4048645435971665,0.6,-0.5689275765037288,0.28470264503777065,0.4,0.44832011715057474,0.6730389079612944,0.8,-1.3089925915590417,0.09526843012934788,0.2,0.11892398249956936,0.5473322093469597,0.6
6/6/2014,53129.0,4808,52031.80000000001,52194.459999999664,51881.81599999995,-0.0031164227007934864,0.002890877990856522,-0.001222770863838818,0.001757764605978096,0.384928716904277,0.680124816913965,4754,-0.21810493443443824,0.4136736764158937,0.6,-0.1678179330057218,0.4333632570406474,0.6,-0.34017968800311515,0.3668606068203687,0.4,0.4431675939657866,0.6711777416849831,0.8,-0.42397487522784594,0.33579206835684794,0.4,0.23581140204116918,0.5932104899544169,0.6
